srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist
206950001010007,187.225883828255,-63.1693413146028,STAR,0.722,,,STAR,0.998,,,300.3923726319289,-0.4087616988902593,J122854.12-631009.6,187.2255133,-63.169357,0.163,0.1226,8.9,11.891,11.939,9.893,7.911,12.913,12.232,12.017,0.066,0.063,,,0.028,0.031,0.037,1882063701351040862,ddh0,0,nnnn,AAUU,,,,,0.131,0.604643
206950001010011,187.275152087295,-63.319031094613,STAR,0.462,,,STAR,0.972,,,300.4274912282357,-0.5559546086230104,J122905.99-631908.4,187.2749616,-63.3190128,0.0921,0.087,16.0,12.148,12.303,10.804,7.451,12.934,12.325,12.191,0.039,0.051,0.169,0.11,0.023,0.025,0.026,1882063701351041947,0000,0,1100,AABB,47,70,-30,76,0.162,0.314883
206950001010014,187.38739691011,-63.047710495523,GALAXY,0.538,,,,,,,300.45468017659823,-0.28129156226876956,J122933.11-630252.2,187.3879794,-63.0478374,0.0469,0.044,54.0,3.552,3.412,3.477,3.411,5.23,3.986,3.664,0.271,0.183,0.013,0.034,0.029,0.278,0.268,1882063701351058373,HHHd,0,nnn0,BBAA,-65,36,-154,36,0.156,1.054489
206950001010015,186.851139184553,-63.2744435800574,GALAXY,0.698,,,STAR,0.97,,,300.2337077854804,-0.5286745839744285,J122724.33-631628.5,186.8513921,-63.2745918,0.0394,0.0369,133.8,10.036,9.662,9.098,6.703,12.056,11.308,10.86,0.022,0.021,0.122,0.095,0.026,0.027,0.023,1882063701351038350,P000,1,n10n,AABA,-147,35,-34,36,0.681,0.672652
206950001010018,186.751708913958,-63.1377794227912,STAR,0.606,,,STAR,1.0,,,300.1762459500232,-0.39682469839160084,J122700.49-630815.4,186.752055,-63.1376227,0.0549,0.0535,1.1,11.291,11.389,9.789,6.844,12.301,11.698,11.478,0.028,0.029,,,0.03,0.031,0.028,1882063701351038823,hhd0,0,00nn,AAUU,14,45,134,47,0.36,0.797046
206950001010019,186.980536699929,-63.2593617451357,QSO,0.581,,,STAR,0.883,,,300.2902799174758,-0.5082924146101687,J122755.31-631533.4,186.9804784,-63.2592787,0.0963,0.0906,24.2,12.283,12.375,10.14,7.575,13.213,12.718,12.666,0.039,0.051,,0.258,0.029,0.031,0.03,1882063701351039663,0h00,1,21nn,AAUB,-188,82,46,84,0.558,0.31347
206950001010023,186.903176156814,-63.1508444949871,STAR,0.659,,,STAR,1.0,,,300.24559418337554,-0.4034330064358511,J122736.84-630902.0,186.9035105,-63.1505597,0.0555,0.054,173.4,11.733,11.759,10.189,5.807,12.865,12.171,11.957,0.03,0.028,0.096,0.042,0.027,0.03,0.025,1882063701351038856,dd00,1,2114,AAAA,42,56,-36,57,0.589,1.160354
206950001010024,187.62897118532,-63.303616668021,QSO,0.65,,,STAR,0.819,,,300.5845603995855,-0.5272657712694712,J123030.95-631811.9,187.6289686,-63.3033253,0.057,0.0566,155.6,12.081,12.194,10.161,7.259,13.315,12.527,12.277,0.028,0.033,0.103,0.124,0.022,0.022,0.021,1882063701351041811,0h00,1,1000,AAAB,17,57,-22,60,0.55,1.04895
206950003010001,253.67389157495,-43.560006740496,STAR,0.8,,,,,,,342.1781705328192,0.01547916173133343,J165441.73-433336.5,253.6738763,-43.5601537,0.0451,0.0441,155.2,5.275,5.262,5.486,5.138,5.86,5.552,5.492,0.104,0.059,0.018,0.073,0.018,0.023,0.016,2538044001351042114,hh0h,1,4400,AAAA,202,59,-1701,54,0.411,0.530637
206950003010002,253.80442847018,-43.574196169933,QSO,0.769,,,STAR,1.0,,,342.2266206479935,-0.06698194968547894,J165513.04-433427.2,253.8043382,-43.5742259,0.076,0.071,162.0,11.096,11.194,9.872,5.307,12.077,11.469,11.184,0.035,0.038,,0.108,0.026,0.032,0.023,2538044001351043640,0o00,1,32n0,AAUA,-122,73,-236,81,0.433,0.258586
206950003010003,253.64497452672,-43.634231721323,STAR,0.541,,,,,,,342.107320102354,-0.014986031235258601,J165434.80-433803.0,253.6450112,-43.6341749,0.042,0.0385,98.8,6.878,6.966,7.114,4.815,7.819,7.198,7.035,0.06,0.02,0.06,0.051,0.024,0.026,0.021,2538044001351039815,00hd,1,0003,AAAA,222,43,86,40,0.258,0.225814
206950003010004,253.91198387724,-43.611337936287,STAR,0.592,,,STAR,1.0,,,342.2466123763963,-0.1509339239790199,J165538.84-433639.9,253.9118739,-43.6110898,0.0857,0.0809,159.1,11.129,11.26,9.432,7.054,12.102,11.379,11.2,0.039,0.04,0.424,0.512,0.024,0.025,0.026,2538044001351043343,00OO,0,01nn,AACC,-257,99,-94,96,0.541,0.938042
206950003010006,253.75988728407,-43.770619971888,STAR,0.896,,,STAR,1.0,,,342.05359021844424,-0.16537309910878004,J165502.34-434613.9,253.7597868,-43.7705285,0.109,0.1003,174.6,11.094,10.951,9.856,7.107,12.276,11.683,11.338,0.046,0.051,,,0.026,0.03,0.029,2538044001351032068,00hH,0,11nn,AAUU,-24,82,-164,94,0.05,0.420267
206950003010008,253.67154080282,-43.549520044673,STAR,0.644,,,,,,,342.1852461333588,0.02340437905562315,J165441.26-433256.7,253.6719429,-43.5490968,0.0439,0.0403,59.0,9.28,9.308,8.724,6.158,10.288,9.892,9.841,0.022,0.024,0.103,0.243,0.023,0.025,0.028,2538044001351042540,hhd0,1,22nn,AAAB,-69,45,211,42,1.853,1.849961
206950003010009,253.42187210796,-43.72233490478,QSO,0.468,,,STAR,1.0,,,341.93717335247965,0.05463711006409413,J165341.26-434319.0,253.4219317,-43.7219548,0.1438,0.1326,171.7,11.682,11.771,9.525,7.368,12.482,11.972,11.819,0.063,0.062,,,0.022,0.022,0.026,2538044001351042101,0000,0,21nn,AAUU,-42,116,384,128,0.711,1.377065
207203001010001,219.65041573319,-61.957382820725,QSO,0.471,,,STAR,0.945,,,315.17108300924116,-1.6592411580191713,J143836.11-615726.3,219.6504725,-61.9573262,0.191,0.1721,37.0,14.176,14.311,10.481,7.952,,,,0.09,0.108,0.096,0.182,,,,2210062101351035916,00PP,1,42nn,AAAB,-598,231,-345,251,,0.225443
207203001010006,219.40468485761,-61.824166281296,STAR,0.866,,,,,,,315.1181640518263,-1.4908588821264963,J143737.03-614928.0,219.4043297,-61.8244611,0.0269,0.0203,178.8,4.382,3.081,1.136,-0.083,8.331,6.512,5.271,0.205,0.285,0.023,0.01,0.024,0.029,0.02,2178062101351046563,HHHH,0,nnnn,BBAA,1216,28,292,29,0.174,1.221077
207203001010007,219.03274527682,-61.972097451277,QSO,0.435,,,STAR,0.997,,,314.898681157752,-1.5574867094638531,J143607.73-615820.7,219.0322303,-61.9724412,0.0581,0.057,17.0,11.701,11.803,11.45,8.969,12.85,12.145,11.958,0.029,0.032,,,0.03,0.03,0.032,2178062101351025810,0h00,1,20nn,AAUU,-248,49,14,51,0.486,1.513405
207203001010010,219.680926158,-62.084265889654,STAR,0.489,,,STAR,1.0,,,315.1332263147845,-1.781193464418184,J143843.38-620501.7,219.6807665,-62.0838094,0.0394,0.0356,116.2,9.889,9.945,10.494,9.226,10.414,10.257,10.124,0.023,0.02,0.148,,0.031,0.035,0.029,2210062101351033936,0h00,1,000n,AABU,89,36,98,35,0.384,1.665344
207203001010013,219.21490020301,-62.148970948165,QSO,0.693,,,STAR,1.0,,,314.90744042665557,-1.7536793208864672,J143651.43-620857.1,219.2143316,-62.1492053,0.0409,0.0376,124.2,9.911,9.981,9.825,8.651,11.037,10.349,10.116,0.023,0.021,0.062,,0.024,0.027,0.025,2178062101351024787,0000,1,111n,AAAU,-95,37,-58,38,0.082,1.27528
207203001010015,219.6340801004,-62.025749742718,QSO,0.56,,,STAR,0.948,,,315.1366117226971,-1.7187864908044426,J143832.22-620131.3,219.6342677,-62.0253768,0.064,0.0627,172.2,12.208,12.363,12.429,8.957,14.118,13.28,12.975,0.164,0.028,,,0.031,0.064,0.062,2210062101351035329,ddDd,1,21nn,BAUU,-152,78,-67,80,1.28,1.37947
207203001010032,219.57861712546,-61.946302261664,QSO,0.741,,,STAR,1.0,,,315.1445832359591,-1.635557739935435,J143818.87-615646.1,219.5786479,-61.9461575,0.0446,0.043,145.9,10.593,10.707,10.909,9.288,11.162,10.77,10.692,0.025,0.024,0.145,,0.023,0.023,0.023,2210062101351034575,00P0,0,11nn,AABU,-40,37,38,38,0.42,0.523678
207203001010045,219.62270358373,-62.129387178553,STAR,0.615,,,STAR,0.995,,,315.0901472536815,-1.8115884345328024,J143829.28-620745.2,219.6220186,-62.1292497,0.0894,0.0879,8.3,12.409,12.545,12.547,9.234,13.109,12.732,12.496,0.042,0.045,,,0.031,0.035,0.035,2210062101351034890,0000,0,21nn,AAUU,-114,80,-78,85,0.389,1.254574
207203002010001,203.04893285727,-61.545208685476,STAR,0.891,,,STAR,1.0,,,307.7676885820016,0.9432680040567958,J133211.90-613241.9,203.0495906,-61.5449875,0.0386,0.0368,128.8,9.846,9.77,8.826,7.137,11.689,10.9,10.507,0.023,0.021,0.049,0.117,0.03,0.035,0.026,2021062101351053402,0000,1,1111,AAAB,106,37,-30,38,0.63,1.380892
207203002010002,202.6974462519,-61.603957027017,GALAXY,0.522,,,STAR,1.0,,,307.5932766958616,0.9111235567902682,J133047.47-613613.8,202.697829,-61.6038453,0.0418,0.0392,135.0,10.119,10.153,10.007,7.972,10.964,10.575,10.513,0.024,0.022,0.071,,0.026,0.024,0.023,2021062101351053366,0000,1,310n,AAAU,640,39,-55,39,1.519,0.768889
207203002010003,203.03785803565,-61.550478796262,STAR,0.894,,,STAR,1.0,,,307.7616477967486,0.9388939477441482,J133209.10-613302.2,203.0379211,-61.5506198,0.0432,0.0411,122.7,10.603,10.5,9.806,8.259,11.648,10.938,10.74,0.024,0.023,0.122,0.247,0.024,0.022,0.021,2021062101351053625,0000,0,000n,AABB,-55,40,-5,41,0.311,0.51893
207203002010005,203.02943915872,-61.717725944703,QSO,0.558,,,STAR,1.0,,,307.7313987326282,0.7743557871130374,J133207.01-614304.0,203.0292294,-61.7178007,0.0356,0.0326,124.1,8.917,9.002,9.066,7.928,10.212,9.625,9.412,0.02,0.019,0.066,,,0.037,0.031,2021062101351045551,hh00,1,321n,AAAU,156,34,292,34,0.687,0.447652
207203002010007,202.72763823662,-61.395241118359,QSO,0.684,,,STAR,1.0,,,307.63931406741443,1.1152095732877856,J133054.44-612342.8,202.726848,-61.3952293,0.0403,0.0377,138.3,9.889,9.957,10.046,8.17,11.11,10.393,10.135,0.023,0.021,0.263,,0.022,0.024,0.023,2021062101351053146,hhod,1,770n,AABU,-88,39,106,39,0.411,1.362671
207203002010011,203.03267339815,-61.567281576648,QSO,0.609,,,GALAXY,0.674,,,307.7565663334047,0.9226885172254503,J133207.78-613401.5,203.03242,-61.5670862,0.061,0.0601,160.3,11.801,11.977,10.719,8.381,12.866,12.187,11.976,0.03,0.031,,,0.024,0.021,0.026,2021062101351054394,0000,0,11nn,AAUU,66,60,-119,62,0.365,0.82656
207203002010013,203.32673139614,-61.529130954176,STAR,0.794,,,STAR,1.0,,,307.90097103741783,0.9380110940785574,J133318.39-613145.3,203.3266639,-61.5292766,0.0624,0.0567,95.9,11.224,11.314,12.209,9.023,12.046,11.614,11.51,0.029,0.032,,,0.03,0.043,0.039,2021062101351051571,0o00,1,53nn,AAUU,-110,53,4,53,0.517,0.537019
207203002010016,202.89036715709,-61.49229780317,QSO,0.59,,,STAR,0.768,,,307.7012598000045,1.0073440410998864,J133133.83-612932.5,202.8909681,-61.4923665,0.0678,0.0651,15.3,11.982,12.114,12.224,9.139,12.958,12.304,12.11,0.032,0.035,,,0.022,0.022,0.023,2021062101351054533,0000,0,12nn,AAUU,-201,67,188,70,0.2,1.061709
207203002010024,202.57056787501,-61.482848435602,STAR,0.658,,,GALAXY,0.998,,,307.55180982928795,1.0399772671785816,J133017.00-612858.5,202.5708737,-61.4829371,0.0645,0.0621,23.2,11.943,11.949,10.639,8.261,13.374,12.636,12.324,0.032,0.033,0.136,0.296,0.04,0.047,0.035,2021062101351054257,00dP,1,110n,AABB,-284,60,-209,61,0.623,0.615003
207203002010025,202.88919831906,-61.582451225081,STAR,0.5,,,,,,,307.68673092114807,0.9183669591257796,J133133.42-613456.5,202.8892654,-61.5823635,0.0497,0.0462,39.2,4.569,4.332,4.563,4.411,5.216,4.939,4.682,0.162,0.071,0.015,0.025,0.037,0.076,0.024,2021062101351052944,0000,0,1111,BAAA,220,53,-131,52,0.12,0.336128
207203002010035,203.27974488645,-61.501852865083,STAR,0.488,,,STAR,1.0,,,307.88325468695916,0.9685474460152459,J133307.35-613007.6,203.2806461,-61.5021287,0.0416,0.04,119.3,10.412,10.54,9.866,7.815,11.192,10.792,10.615,0.023,0.022,0.212,0.297,0.033,0.038,0.026,2021062101351051155,0000,1,121n,AABB,-139,40,-135,41,0.254,1.839122
207203002010037,202.81424269651,-61.732530511669,GALAXY,0.595,,,STAR,1.0,,,307.62838826504225,0.7755841771277557,J133115.47-614357.5,202.8144927,-61.7326552,0.0363,0.0339,130.1,8.381,8.327,7.785,6.802,8.601,8.577,8.537,0.022,0.02,0.03,0.12,0.026,0.044,0.023,2021062101351045478,0000,0,3500,AAAB,-53,38,-14,45,0.23,0.619079
207203002010040,202.99860062666,-61.664920706326,STAR,0.583,,,STAR,1.0,,,307.72524141022154,0.8288017040063648,J133159.63-613954.2,202.9984725,-61.665079,0.0549,0.0542,130.5,11.453,11.564,11.593,9.153,12.143,11.741,11.666,0.029,0.028,,,0.032,0.034,0.03,2021062101351046849,ddHD,0,11nn,AAUU,-22,55,17,56,0.42,0.610484
207203002010041,202.71386380429,-61.37577386143,QSO,0.505,,,GALAXY,0.961,,,307.63576153983263,1.1354549639592741,J133051.46-612233.2,202.7144471,-61.375905,0.1039,0.0803,56.4,12.258,12.394,10.548,8.33,14.099,13.015,12.625,0.042,0.047,,,0.079,0.073,0.053,2021062101351054613,00o0,0,nnnn,AAUU,315,73,259,83,0.212,1.111264
207203002010045,202.74367595407,-61.558558751365,QSO,0.543,,,STAR,0.999,,,307.6219451099355,0.9526373897078343,J133058.42-613330.8,202.7434295,-61.5585621,0.0532,0.0513,145.8,11.5,11.662,12.459,8.37,12.812,12.008,11.74,0.028,0.028,,,0.021,0.021,0.019,2021062101351054065,h000,1,21nn,AAUU,-50,53,-24,57,0.431,0.422655
207203002010049,202.95013870047,-61.710548159706,QSO,0.517,,,STAR,0.976,,,307.6954042595196,0.7873280185167308,J133148.01-614238.5,202.9500798,-61.7106984,0.0787,0.0778,179.9,11.746,11.79,10.656,8.506,13.273,12.425,12.084,0.035,0.041,,0.4,0.068,0.067,0.046,2021062101351046463,00h0,0,11nn,AAUC,8,68,55,70,0.56,0.550213
207203002010065,202.8506460375,-61.396114321316,STAR,0.499,,,STAR,1.0,,,307.69738399086475,1.1053070985594249,J133124.03-612346.5,202.8501308,-61.3962775,0.0453,0.0437,169.7,10.454,10.572,9.993,8.182,11.536,10.803,10.572,0.025,0.025,0.073,0.261,0.021,0.022,0.019,2021062101351055148,00d0,1,011n,AAAB,-50,41,23,42,0.21,1.064712
207203002010069,203.01322943836,-61.52167725189,GALAXY,0.512,,,STAR,0.981,,,307.7545793682397,0.9691819577712433,J133202.97-613117.8,203.0124078,-61.5216241,0.202,0.1253,4.4,12.057,12.103,11.478,8.777,13.44,12.744,12.445,0.068,0.067,,,0.04,0.063,0.053,2021062101351053258,dd00,0,nnnn,AAUU,,,,,1.807,1.423365
207203002010070,202.95269548422,-61.703479802948,STAR,0.548,,,STAR,1.0,,,307.6977039361487,0.7941208662015483,J133148.70-614210.9,202.9529436,-61.7030279,0.0402,0.0369,122.6,8.617,8.714,8.551,7.728,9.526,8.955,8.751,0.023,0.021,0.058,0.171,0.023,0.023,0.019,2021062101351045559,ddhd,0,110n,AAAB,-1,37,55,39,0.09,1.681019
207203005010002,186.19428808554,-61.500807059609,GALAXY,0.507,,,GALAXY,1.0,,,299.756492825316,1.2064546528086657,J122446.62-613003.3,186.1942574,-61.5009244,0.0614,0.0584,33.2,13.197,12.532,9.679,7.124,16.062,15.07,14.854,0.036,0.027,0.099,0.136,,,0.131,1863062101351055794,0000,0,nnnn,AAAB,-333,94,131,123,0.423,0.425736
207203005010003,185.8937710719,-61.563760537371,STAR,0.542,,,STAR,1.0,,,299.6206710453789,1.1287213972537546,J122334.61-613349.5,185.8942155,-61.5637587,0.0346,0.0332,139.1,8.494,8.52,8.563,8.608,8.913,8.63,8.542,0.023,0.02,0.022,,0.023,0.026,0.023,1863062101351057234,0h00,0,000n,AAAU,0,24,0,24,0.411,0.76183
207203005010005,185.53636813215,-61.631205459669,GALAXY,0.419,,,STAR,1.0,,,299.45915063828244,1.0428705900011606,J122208.51-613753.0,185.535495,-61.6313951,0.0355,0.0329,128.3,9.703,9.765,9.446,8.471,10.152,9.816,9.773,0.022,0.018,0.065,0.262,0.025,0.025,0.022,1863062101351039649,00o0,0,nnnn,AAAB,2,24,-83,24,0.518,1.642084
207203005010009,185.58456589916,-61.625121229521,STAR,0.523,,,STAR,0.998,,,299.4812225142113,1.051505900430443,J122220.40-613731.4,185.585019,-61.6254066,0.0587,0.0582,178.1,12.809,12.928,12.122,9.531,13.71,12.994,12.767,0.03,0.034,,,0.028,0.029,0.028,1863062101351040932,00O0,0,21nn,AAUU,-76,40,-85,41,0.382,1.287043
207203005010011,185.97939955516,-61.680001241793,QSO,0.754,,,GALAXY,0.997,,,299.67361533089473,1.0175183135544241,J122355.11-614047.4,185.979632,-61.6798344,0.0549,0.0537,49.9,11.742,11.854,12.099,9.52,13.146,12.552,12.425,0.028,0.03,0.227,,0.04,0.043,0.048,1863062101351040333,00HH,1,nnnn,AABU,136,31,-22,31,1.407,0.719905
207203005010012,185.99886721712,-61.39420632052,STAR,0.874,,,STAR,1.0,,,299.6524034244705,1.3026762667369935,J122359.89-612339.0,185.9995697,-61.3941825,0.0478,0.0454,152.6,11.674,11.512,11.461,9.248,12.883,12.336,11.985,0.027,0.024,0.337,,0.024,0.025,0.028,1863062101351055308,0hO0,1,22nn,AABU,30,29,-77,30,0.641,1.213761
207203005010016,185.72964251288,-61.745099407671,QSO,0.605,,,STAR,0.997,,,299.5630066922588,0.9399566052980719,J122255.01-614441.7,185.7292403,-61.7449215,0.0448,0.0435,132.9,11.526,11.607,12.475,9.471,12.538,11.926,11.761,0.026,0.023,,,0.035,0.034,0.034,1863062101351040426,0hHH,0,44nn,AAUU,19,29,20,29,0.178,0.938102
207203005010017,185.79174296306,-61.549460486172,GALAXY,0.59,,,STAR,0.975,,,299.57079946469287,1.1376523634651798,J122310.02-613257.5,185.7917753,-61.5493252,0.0452,0.0431,141.7,11.58,11.702,12.413,9.402,12.043,11.833,11.723,0.024,0.025,0.455,,0.025,0.03,0.03,1863062101351057818,000d,1,21nn,AACU,-1,29,-55,29,0.25,0.490087
207203005010019,185.72347238348,-61.554513733431,STAR,0.52,,,STAR,1.0,,,299.5390254764725,1.1290506902930657,J122253.67-613316.2,185.7236336,-61.5545071,0.038,0.0354,132.8,9.451,9.502,9.572,9.491,9.971,9.629,9.506,0.023,0.02,0.044,,0.022,0.027,0.022,1863062101351057327,0000,0,000n,AAAU,4,24,-83,24,0.024,0.277565
207203005010020,185.96754846096,-61.647181009194,GALAXY,0.67,,,GALAXY,0.963,,,299.6645182457001,1.0495507862141673,J122352.22-613850.6,185.9675874,-61.6473907,0.0606,0.0601,141.5,12.243,12.473,11.64,9.478,12.786,12.406,12.367,0.031,0.032,0.18,,0.025,0.029,0.03,1863062101351040475,0hh0,0,10nn,AABU,0,36,0,38,0.249,0.757893
207203005010027,185.98505382555,-61.816405753028,QSO,0.567,,,STAR,0.667,,,299.69081745280107,0.8821760718086538,J122356.63-614858.3,185.9859844,-61.8162017,0.112,0.1063,31.5,12.856,13.309,12.889,9.274,14.005,13.473,13.362,0.048,0.068,,,0.026,0.033,0.041,1863062101351044044,ddd0,1,63nn,AAUU,-71,70,-42,68,0.695,1.744536
207203005010029,185.91407570523,-61.757625882407,STAR,0.687,,,,,,,299.65115592577797,0.9370246429136392,J122339.43-614527.2,185.9143175,-61.7575711,0.0484,0.0472,160.6,12.454,12.688,12.686,9.52,12.995,12.621,12.578,0.028,0.025,,,0.029,0.031,0.032,1863062101351040915,00HH,0,21nn,AAUU,121,35,66,36,0.255,0.456664
207203005010034,185.65777226603,-61.691726710711,QSO,0.545,,,STAR,1.0,,,299.5232329706778,0.9892183131682071,J122237.94-614130.0,185.6580927,-61.6916793,0.0446,0.0418,178.0,10.559,10.67,10.633,9.363,12.004,11.193,10.941,0.024,0.024,0.085,,0.031,0.031,0.033,1863062101351039749,0000,1,210n,AAAU,18,26,-52,27,0.249,0.573107
207203005010036,185.83059516599,-61.727566715839,STAR,0.635,,,STAR,1.0,,,299.6086051960455,0.9626276212911304,J122319.54-614339.9,185.8314556,-61.7277502,0.0396,0.0379,158.3,9.64,9.711,8.577,3.912,9.708,9.703,9.678,0.027,0.021,0.029,0.026,0.025,0.026,0.022,1863062101351039706,HHhh,1,nn03,AAAA,127,25,-106,26,0.119,1.608991
207203005010039,185.92810664926,-61.574192896286,GALAXY,0.603,,,STAR,0.992,,,299.6380499650422,1.1201101282118706,J122342.79-613428.0,185.928297,-61.5744593,0.0475,0.0463,162.2,11.485,11.641,12.16,9.397,12.111,11.761,11.684,0.025,0.026,0.288,,0.023,0.027,0.023,1863062101351057679,00h0,1,30nn,AABU,49,28,25,29,0.313,1.013082
207203005015010,185.90716944766,-61.629221298388,GALAXY,0.467,,,,,,,299.63406958100535,1.0643298192640103,J122337.68-613744.9,185.9070385,-61.6291459,0.0503,0.0469,31.0,4.675,4.431,4.704,4.63,5.353,5.041,4.9,0.23,0.132,0.015,0.024,0.018,0.029,0.02,1863062101351039518,0hh0,0,0100,BBAA,-82,32,-249,32,0.069,0.351927
207205811010042,219.44624008143,-60.831953459557,QSO,0.656,,,STAR,0.781,,,315.53152336156404,-0.5885964089986928,J143747.14-604954.1,219.4464206,-60.8317005,0.0978,0.0968,45.0,12.637,12.951,9.861,7.857,15.052,13.661,13.071,0.048,0.045,,,0.064,0.043,0.048,2190060601351021493,dDhd,0,2nnn,AAUU,-171,96,-239,101,0.293,0.96412
207205811010059,219.73851966792,-60.624931786977,QSO,0.72,,,STAR,1.0,,,315.74537201622854,-0.4561066607155404,J143857.31-603729.0,219.7388113,-60.6247462,0.0517,0.0506,14.7,10.324,10.469,8.918,6.785,11.344,10.684,10.485,0.027,0.029,0.167,0.133,0.023,0.025,0.025,2190060601351027546,00d0,0,1111,AABB,-156,42,-54,41,0.085,0.8435
207205811010065,219.827658622052,-60.9806868690641,GALAXY,0.434,,,STAR,1.0,,,315.64178739919856,-0.7992159347249728,J143918.51-605849.4,219.8271281,-60.9804157,0.0795,0.0568,50.6,10.71,10.499,9.676,7.93,,,,0.032,0.035,0.165,0.21,,,,2190060601351022027,ddh0,1,n90n,AABB,-376,42,-460,42,,1.345926
207220303010030,131.69180820333,-41.598773456833,QSO,0.389,,,STAR,1.0,,,261.99571626649845,1.0442744147872778,J084645.93-413555.7,131.6914103,-41.5988139,0.14,0.1299,12.9,13.537,13.241,11.688,8.55,14.458,13.909,13.602,0.075,0.052,,0.356,0.034,0.039,0.042,1325040901351009421,0000,0,11nn,AAUC,34,228,-44,257,0.453,1.081042
207220303010032,131.80206564168,-41.91035983441,GALAXY,0.705,,,GALAXY,1.0,,,262.29013481271136,0.9131464677812504,J084712.42-415435.9,131.8017679,-41.9099912,0.0601,0.0523,71.6,14.213,13.59,9.33,6.81,,,,0.028,0.029,0.107,0.104,,,,1314042501351047531,0h00,1,nnnn,AAAA,2794,76,830,78,,1.54829
207220303010035,132.03963457528,-41.807269816448,QSO,0.629,,,STAR,0.999,,,262.321080821707,1.1155758736837453,J084809.51-414824.9,132.0396365,-41.8069426,0.0514,0.0494,150.4,13.415,13.394,10.823,8.791,14.672,13.839,13.455,0.025,0.03,0.113,0.367,0.033,0.038,0.049,1314042501351047261,0h00,0,110n,AABC,43,102,35,102,0.177,1.178055
207220303010038,131.9593506472,-41.732238741934,STAR,0.382,,,STAR,1.0,,,262.22506973041027,1.1162077574714755,J084750.36-414355.4,131.9598403,-41.732074,0.0779,0.0727,1.1,14.652,14.412,11.628,9.151,15.569,14.985,14.746,0.032,0.047,0.271,,0.067,0.071,0.115,1314042501351048223,0h00,0,00nn,AABU,209,180,292,199,0.182,1.44295
207220303010039,131.93706077356,-41.742907849453,STAR,0.606,,,STAR,1.0,,,262.2229162913001,1.0965648851906618,J084744.75-414435.1,131.9364892,-41.7430892,0.0555,0.0535,171.7,13.996,13.922,11.409,8.781,15.272,14.609,14.369,0.026,0.031,0.419,0.398,0.04,0.051,0.078,1314042501351047843,hhd0,1,41nn,AACC,206,121,81,130,0.503,1.668286
207220303010041,131.80642484269,-41.745359843951,GALAXY,0.588,,,STAR,1.0,,,262.16363080789534,1.0191504270436222,J084713.59-414441.7,131.8066652,-41.7449181,0.0773,0.0614,98.7,11.47,11.484,10.555,8.613,12.075,11.609,11.513,0.034,0.033,0.178,,0.024,0.025,0.023,1314042501351046911,hh00,0,nnnn,AABU,,,,,0.179,1.716285
207220303010048,131.88399072917,-41.897958774363,STAR,0.72,,,STAR,0.942,,,262.31874289456647,0.968403961559995,J084732.17-415351.7,131.8840669,-41.8977119,0.0522,0.0498,139.9,13.306,13.154,11.949,9.091,14.301,13.737,13.416,0.026,0.029,,,0.032,0.027,0.04,1314042501351047905,0h00,1,21nn,AAUU,112,68,80,71,0.113,0.912002
207220303010056,131.9680974781,-41.895018418655,STAR,0.565,,,STAR,1.0,,,262.35579208633885,1.0189589814691216,J084752.23-415341.3,131.9676597,-41.8948125,0.0537,0.0513,149.6,13.504,13.435,11.279,8.607,14.542,13.893,13.687,0.027,0.03,,,0.036,0.046,0.043,1314042501351047300,0000,1,11nn,AAUU,-48,75,67,81,0.447,1.387647
207220303010063,132.11907676436,-41.77941159992,QSO,0.508,,,QSO,1.0,,,262.3367330076488,1.1791304985867725,J084828.62-414644.1,132.1192664,-41.7789219,0.1107,0.1024,18.3,15.687,14.562,12.104,9.398,,,,0.046,0.052,,,,,,1314042501351046129,dd00,0,21nn,AAUU,334,312,-130,340,,1.834941
207220303010069,132.07986353083,-41.651216827338,GALAXY,0.576,,,STAR,0.994,,,262.2186953695592,1.2371305693638552,J084819.07-413904.2,132.0794609,-41.6511821,0.0695,0.0669,178.9,13.991,13.944,11.738,9.319,15.158,14.512,14.107,0.032,0.041,0.259,,0.045,0.062,0.07,1314042501351048048,dd00,0,10nn,AABU,5,106,55,113,0.327,1.090345
207220303010071,131.91213853172,-41.662913345036,STAR,0.547,,,STAR,0.518,,,262.1489731642756,1.132339534197999,J084739.03-413945.4,131.9126548,-41.6626258,0.1156,0.107,12.2,14.757,14.572,10.661,9.193,15.944,15.213,15.035,0.047,0.064,,,0.078,0.087,0.151,1314042501351048157,hh00,0,10nn,AAUU,-198,307,542,310,1.301,1.731818
207221901010077,258.13587344886,-39.857315854552,QSO,0.659,,,,,,,347.14208694411343,-0.3718780020217425,J171232.49-395124.9,258.1353835,-39.8569199,0.0904,0.0803,170.2,10.361,10.575,9.472,7.912,11.979,10.946,10.597,0.039,0.045,0.362,,0.027,0.027,0.026,2574039401351000944,00h0,1,nnnn,AACU,-56,92,-111,84,0.105,1.966062
