#GroupID Nmem l b delta_l delta_b Ks1 Ks3 KsF radius
  184    5 318.75209   1.61692   5.78623   9.88160  12.27804  14.02517  14.83752 366.32278 318.79193   1.60408 475.48969
  185    4 318.57304   1.87862   3.81426   5.61830  13.70840  14.42646  14.92960 211.63083 318.54185   1.87533 296.39579
  186   10 319.51797   1.88938   6.59147  21.42940  12.68569  13.72078  15.34824 706.87216 319.56166   1.91549 781.45067
  187   14 319.52835   1.42181  18.08953  14.04651  12.21444  13.51596  14.98927 716.99523 319.48492   1.43710 754.01575
  188    1 319.91625   1.50655   0.00000   0.00000  14.90039   0.00000  14.90039   0.00000 319.91625   1.50655   0.00000
  189    6 319.99493   1.70239   6.92597   6.40887  13.69316  14.43057  14.77190 349.64734 319.96747   1.70901 307.91682
  190    9 320.12063   1.95278   9.43161  10.41197  13.42919  13.75146  15.26175 433.04567 320.06954   1.94730 476.62714
  191    5 319.74031   1.14553   6.67250   6.14766  11.46271  13.10931  14.96072 268.91175 319.74464   1.17538 369.03238
  192    2 320.06398   1.17458   2.92220   2.19189  12.92295   0.00000  14.03364 109.57225 320.08833   1.19284 219.14405
  193    5 315.98753   1.23639   3.87635   2.54137  13.40955  13.76763  14.32407 169.70911 315.99361   1.20683 239.91056
  194    3 316.75632   1.14312   3.03156   2.94187  11.55422  13.97810  13.97810 109.78619 316.76606   1.17001 183.19839
  195    6 316.90417   0.99344   7.17061   7.79004  13.67876  13.89792  15.08341 360.64584 316.89445   0.99508 388.77729
  196    8 320.71579   1.08790  13.64109  12.16659  13.13172  13.35638  14.21111 517.60241 320.62473   1.12081 806.94727
  197   12 320.92347   1.46314  20.38730  17.59716  13.26711  13.47552  14.92258 722.42931 320.76170   1.34432 1368.61204
  198    2 321.18239   0.85307   2.01380   4.51894  13.20602   0.00000  13.76369 148.41771 321.19917   0.81542 296.83518
  199    6 320.96328   0.65664   2.51695   4.72234  10.98251  12.14306  13.15769 152.93145 320.96078   0.67708 226.91561
  200    3 321.58541   2.12771   7.46291   4.97253  13.68883  14.94406  14.94406 248.54850 321.53010   2.08709 468.93872
  201    7 321.40918   2.11166   7.03923  11.91630  14.34192  14.69611  15.19796 413.33056 321.39988   1.99722 737.23128
  202    3 321.70581   1.38044   1.33999   2.97743  14.08875  14.37950  14.37950 122.45703 321.70261   1.39854 187.65410
  203    3 318.58005   0.77721   2.60495   4.84379  11.64225  13.80994  13.80994 180.31703 318.59851   0.73065 329.98295
  204    3 314.15032   1.18315   3.70070   3.42811  12.78202  14.45827  14.45827 158.80347 314.14396   1.16038 219.50585
  205    4 313.74601   1.09596   5.69725   2.87265  13.55802  13.76724  13.87138 202.22298 313.79552   1.08112 382.77324
  206    4 317.91947   0.45080   2.36536   3.35968  12.46060  12.57486  14.34410 134.99682 317.93678   0.44833 173.70163
  207    8 311.66700   0.98670   9.93560   6.17310  11.61549  13.04630  14.93565 333.20666 311.68945   0.92467 448.18423
  208   12 308.14823  -1.78447  19.52235   9.10552  13.66290  13.98592  15.30335 702.52586 308.27838  -1.79582 1171.15374
  209    6 308.54807  -1.49905   6.00780  10.68942  12.79550  13.72187  14.81870 445.07589 308.53665  -1.44418 645.67332
  210   18 308.46483  -2.17973  20.57786  11.17070  12.44133  13.97100  15.59820 688.08766 308.60439  -2.13045 1220.45968
  211    5 308.13047  -2.07742   4.67627   9.82654  13.68651  14.46566  15.40470 317.36908 308.16824  -2.00015 621.63639
  212    4 308.70706  -1.87933   3.17782   3.41915  14.22130  14.50951  14.84851 143.89572 308.70136  -1.90386 230.24923
  213   60 309.30360  -2.08722  57.92964  20.81182  12.53644  12.89991  15.56655 1836.09944 309.21335  -2.09514 2161.93073
  214    5 309.69607  -1.77152   4.46426   6.35466  13.17986  14.02189  14.55487 256.73315 309.65942  -1.71034 414.59689
  215    8 309.07300  -1.70156   8.84623  14.73741  12.39256  13.75011  15.22019 512.46049 309.14188  -1.57696 932.88740
