#GlxID GroupID l b
  847  213 309.03464 -2.17480
  848  216 309.24869 -1.26533
  849  213 309.05314 -2.23002
  850  213 309.10669 -2.15160
  851  213 309.09408 -2.20738
  852   -1 309.29238 -1.34646
  853  213 309.09559 -2.21721
  854  213 309.09742 -2.22737
  855  213 309.10132 -2.23343
  856  213 309.14530 -2.04231
  857  213 309.12992 -2.12586
  858  213 309.16914 -1.99994
  859  213 309.14984 -2.19084
  860  213 309.22697 -1.96189
  861  213 309.21335 -2.09514
  862  213 309.27158 -1.90612
  863  213 309.27577 -1.93130
  864  213 309.26524 -2.00568
  865  213 309.24955 -2.08831
  866  213 309.27629 -2.00052
  867  213 309.28290 -1.98800
  868  213 309.29758 -2.01328
  869  213 309.28804 -2.07398
  870  213 309.27128 -2.18316
  871  213 309.31495 -2.04253
  872  213 309.27424 -2.24578
  873  213 309.29919 -2.17479
  874  213 309.29465 -2.24508
  875   -1 309.46340 -1.39468
  876  213 309.38599 -2.06011
  877   -1 309.49145 -1.67973
  878   -1 309.56219 -1.40491
  879   -1 309.57764 -1.34146
  880  213 309.45400 -2.01310
  881  213 309.42273 -2.17161
  882  213 309.44288 -2.13074
  883   -1 309.58977 -1.52289
  884  213 309.45139 -2.14596
  885  213 309.43098 -2.24633
  886   -1 309.67284 -1.27442
  887  213 309.48943 -2.04461
  888  213 309.46038 -2.17311
  889  213 309.49255 -2.09391
  890  213 309.51623 -2.04570
  891  213 309.53963 -2.00056
  892  213 309.51706 -2.14497
  893  213 309.56030 -2.08429
  894  214 309.65942 -1.71034
  895  214 309.66076 -1.74657
  896  213 309.62088 -1.93046
  897  213 309.63603 -1.91291
  898  213 309.59723 -2.07406
  899  213 309.64674 -1.89947
  900  213 309.65928 -1.95210
  901  214 309.70259 -1.81625
  902  214 309.72378 -1.80586
  903  213 309.68997 -1.95415
  904  214 309.73382 -1.77859
  905  213 309.66582 -2.09307
  906  213 309.67298 -2.15129
  907   -1 309.91668 -1.17094
  908   -1 309.93390 -1.16096
  909  213 309.72531 -2.01295
  910  213 309.73300 -2.02906
  911   -1 309.70824 -2.22839
  912  213 309.81301 -2.05611
  913  217 309.95821 -1.48087
  914   -1 309.92556 -1.65016
  915   -1 309.91294 -1.89252
  916   -1 309.85591 -2.14912
  917   -1 309.96500 -1.72217
  918  217 310.02815 -1.51921
  919  217 310.03562 -1.49072
  920   -1 310.03257 -1.60777
  921   -1 309.92750 -2.14378
  922   -1 310.00055 -1.87994
  923   -1 309.94628 -2.11948
  924   -1 310.22430 -1.42506
  925   -1 310.16067 -1.72078
  926   -1 310.22289 -1.52351
  927   -1 310.10570 -2.02972
  928   -1 310.09811 -2.05881
  929   -1 310.30565 -1.93491
  930   -1 310.34806 -2.06627
  931   -1 310.42519 -1.80144
  932  218 310.40242 -1.94657
  933  218 310.44407 -1.98997
  934  218 310.45394 -1.99603
  935   -1 310.52003 -2.16240
  936   -1 310.67054 -1.62455
  937   -1 310.61396 -1.87402
  938   -1 310.73138 -1.53650
  939   -1 310.65618 -2.10025
  940   -1 310.75841 -2.00667
  941   -1 310.94351 -1.31984
  942   -1 310.96763 -1.56645
  943   -1 310.81123 -2.14972
  944   -1 310.88392 -2.07375
  945   -1 311.08944 -1.47764
  946   -1 310.93011 -2.25233
  947   -1 310.99964 -2.02666
  948   -1 311.11294 -1.70614
  949   -1 311.05617 -2.10330
  950   -1 311.27724 -1.46238
  951   -1 311.25181 -1.99114
  952   -1 311.24911 -2.22884
  953  219 311.30359 -2.05140
  954  219 311.30706 -2.05465
  955   -1 311.61061 -1.10701
  956  219 311.32015 -2.07751
  957   -1 311.61521 -1.19607
  958  219 311.35116 -2.09716
  959   -1 311.39351 -1.98428
  960   -1 311.34890 -2.25535
  961  220 311.50798 -1.97639
  962  220 311.47319 -2.10162
  963   -1 311.81953 -1.06016
  964   -1 311.65793 -1.58506
  965  220 311.52181 -2.03018
  966  220 311.52980 -2.00961
  967  220 311.57529 -1.92640
  968   -1 311.68797 -1.94671
  969   -1 311.69333 -1.94923
  970   -1 311.66783 -2.08654
  971   -1 311.75157 -1.91973
  972   -1 311.90049 -1.65366
  973   -1 311.84827 -1.83467
  974   -1 312.17607 -1.18596
  975   -1 311.92513 -1.95870
  976   -1 312.03808 -1.78838
  977   -1 312.02410 -1.90301
  978   -1 312.22744 -1.38559
  979   -1 312.30675 -1.40722
  980  221 312.25110 -1.78485
  981  221 312.23046 -1.86297
  982  221 312.23650 -1.86677
  983  221 312.21950 -1.95244
  984  221 312.24165 -1.90473
  985   -1 312.41374 -1.46898
  986  221 312.25999 -1.96152
  987   -1 312.57336 -1.19586
  988   -1 312.38349 -1.81731
  989   -1 312.41289 -1.94532
  990   -1 312.46955 -1.85072
  991   -1 312.57098 -1.59611
  992   -1 312.57131 -1.71894
  993   -1 312.56268 -1.83472
  994   -1 312.61398 -1.74088
  995   -1 312.75409 -1.38517
  996   -1 312.55564 -1.96274
  997   -1 312.74074 -1.43723
  998   -1 312.49134 -2.15467
  999   -1 312.90524 -1.08842
 1000   -1 312.92295 -1.13577
 1001   -1 312.79152 -1.60763
 1002   -1 312.83651 -1.88363
 1003   -1 312.99537 -1.48600
 1004   -1 313.00718 -1.47628
 1005   -1 312.77972 -2.21497
 1006   -1 312.91320 -1.84899
 1007   -1 312.79604 -2.18395
 1008   -1 312.88128 -2.03538
 1009   -1 313.04928 -1.64829
 1010   -1 313.00791 -1.78158
 1011   -1 313.11468 -1.50873
 1012  222 313.20616 -1.49366
 1013   -1 313.07858 -1.86020
 1014  222 313.20264 -1.52970
 1015  222 313.19964 -1.58919
 1016  222 313.24565 -1.53674
 1017   -1 313.13314 -1.99113
 1018   -1 313.07958 -2.22256
 1019   -1 313.12349 -2.19998
 1020   -1 313.20922 -2.01570
 1021   -1 313.13380 -2.22164
 1022   -1 313.50321 -1.60005
 1023   -1 313.52769 -1.65925
 1024   -1 313.66707 -1.33997
 1025   -1 313.67418 -1.36694
 1026   -1 313.50293 -1.94342
 1027   -1 313.45426 -2.14373
 1028   -1 313.43313 -2.23730
 1029   -1 313.67104 -1.65344
 1030   -1 313.54078 -2.04071
 1031   -1 313.56702 -2.03510
 1032   -1 313.53653 -2.14401
 1033   -1 313.73274 -1.36108
 1034   -1 313.71128 -1.57585
 1035   -1 313.81287 -1.42676
 1036   -1 313.89119 -1.31138
 1037   -1 313.97471 -1.17460
 1038   -1 313.98110 -1.35197
 1039   -1 313.77453 -1.90027
 1040   -1 313.72722 -2.03410
 1041   -1 313.94468 -1.52998
 1042   -1 313.95952 -1.54559
 1043   -1 313.94845 -1.63025
 1044   -1 313.83952 -1.90751
 1045  226 313.74411 -2.17183
 1046   -1 313.87203 -1.85406
 1047   -1 313.83213 -2.03598
 1048  226 313.74686 -2.25347
 1049  226 313.77502 -2.20255
 1050  226 313.77648 -2.20449
 1051   -1 314.01439 -1.74410
 1052   -1 314.10376 -1.64341
 1053  224 314.10049 -1.70830
 1054  224 314.14724 -1.67103
 1055   -1 314.05904 -1.90799
 1056  224 314.14987 -1.78418
 1057  225 314.08762 -1.98833
 1058  225 314.04516 -2.14096
 1059  225 314.09047 -2.05780
 1060  225 314.11214 -2.04255
 1061   -1 314.17145 -1.90151
 1062   -1 314.30201 -1.59936
 1063  225 314.08747 -2.13415
 1064  225 314.16896 -1.94133
 1065  225 314.07446 -2.20168
 1066  225 314.09743 -2.17724
 1067  225 314.17800 -2.00659
 1068   -1 314.35201 -1.65402
 1069   -1 314.52458 -1.52766
 1070  228 314.43149 -1.86617
 1071   -1 314.35132 -2.10928
 1072  228 314.47684 -1.83449
 1073  228 314.46163 -1.88119
 1074  228 314.48523 -1.84272
 1075   -1 314.62666 -1.51057
 1076   -1 314.84917 -1.14297
 1077   -1 314.55112 -1.92041
 1078   -1 314.59164 -1.85897
 1079  227 314.44867 -2.22114
 1080  227 314.45050 -2.23657
 1081   -1 314.72264 -1.61406
 1082  227 314.45311 -2.25410
 1083  227 314.46648 -2.22841
 1084   -1 314.60377 -2.05847
 1085   -1 314.87936 -1.59808
 1086   -1 314.79755 -1.88351
 1087   -1 314.88817 -1.98965
 1088   -1 314.90954 -1.99295
 1089   -1 314.83763 -2.21160
 1090  229 314.98717 -1.92222
 1091  229 315.02511 -1.85974
 1092  229 315.01607 -1.88219
 1093  229 315.01540 -1.95011
 1094   -1 315.23469 -1.12353
 1095   -1 315.20153 -1.24681
 1096   -1 315.26630 -1.25000
 1097   -1 315.27015 -1.46478
 1098   -1 315.39195 -1.25527
 1099   -1 315.41188 -1.30300
 1100   -1 315.54226 -1.03739
 1101   -1 315.30584 -1.58824
 1102   -1 315.28714 -1.75425
 1103   -1 315.18312 -2.05835
 1104   -1 315.25203 -2.08252
 1105   -1 315.51007 -1.51424
 1106   -1 315.65855 -1.22362
 1107   -1 315.64843 -1.27673
 1108   -1 315.51445 -1.59895
 1109   -1 315.47073 -1.71999
 1110   -1 315.52846 -1.62247
 1111   -1 315.40674 -2.01341
 1112  239 315.74281 -1.33481
 1113  238 315.85973 -1.13928
 1114   -1 315.50390 -1.92340
 1115  239 315.78669 -1.31289
 1116   -1 315.81808 -1.28373
 1117  239 315.79313 -1.40295
 1118   -1 315.46040 -2.15629
 1119  238 315.90337 -1.22094
 1120  238 315.98434 -1.07124
 1121  238 315.94049 -1.19468
 1122  238 315.94788 -1.28944
 1123  238 315.94101 -1.31035
 1124   -1 315.69485 -1.84662
 1125   -1 315.65589 -1.93621
 1126  238 315.95603 -1.28906
 1127  238 315.95607 -1.30771
 1128  238 315.96776 -1.28369
 1129  238 315.96425 -1.29740
 1130   -1 315.59687 -2.11144
 1131   -1 315.86713 -1.53134
 1132  238 316.02889 -1.21236
 1133   -1 315.92650 -1.46077
 1134  238 316.02752 -1.24952
 1135   -1 315.57458 -2.23244
 1136  238 316.02468 -1.25895
 1137  240 315.91843 -1.49613
 1138   -1 315.65515 -2.19145
 1139  238 316.12282 -1.23997
 1140  238 316.14640 -1.19052
 1141  240 315.97929 -1.56062
 1142   -1 315.91210 -1.75333
 1143  238 316.07627 -1.41964
 1144  238 316.18431 -1.20057
 1145   -1 315.97624 -1.66980
 1146  238 316.15786 -1.31459
 1147  238 316.15543 -1.36941
 1148  238 316.13593 -1.41436
 1149   -1 315.92118 -1.87554
 1150   -1 315.86883 -2.04335
 1151  238 316.20367 -1.34391
 1152   -1 316.02755 -1.85788
 1153  237 316.37317 -1.17774
 1154  231 316.18098 -1.61825
 1155   -1 316.08177 -1.84441
 1156   -1 316.08053 -1.88200
 1157  237 316.42627 -1.21214
 1158   -1 316.37372 -1.34195
 1159  237 316.43151 -1.23074
 1160   -1 315.98987 -2.19697
 1161   -1 315.97631 -2.22688
 1162  237 316.46160 -1.22304
 1163  231 316.26114 -1.64663
 1164   -1 316.34988 -1.49943
 1165  237 316.52056 -1.20312
 1166  231 316.29264 -1.71297
 1167   -1 316.21584 -1.89984
 1168  230 316.24465 -1.89020
 1169  231 316.35715 -1.65696
 1170   -1 316.20319 -2.00826
 1171  231 316.37622 -1.69155
 1172  237 316.59173 -1.24716
 1173   -1 316.15512 -2.16031
 1174  230 316.28334 -1.89912
 1175   -1 316.53501 -1.42117
 1176  230 316.29230 -1.95584
 1177   -1 316.38247 -1.78962
 1178  230 316.30837 -1.97991
 1179   -1 316.55346 -1.58604
 1180   -1 316.53407 -1.70069
 1181   -1 316.44905 -2.08486
 1182   -1 316.55000 -2.04218
 1183   -1 316.61340 -1.94693
 1184   -1 316.59985 -2.16302
 1185  237 316.60859 -1.25474
 1186  237 316.62499 -1.24531
 1187   -1 316.56236 -1.43878
 1188  237 316.65769 -1.30712
 1189   -1 316.87891 -1.16526
 1190   -1 316.65889 -1.67115
 1191   -1 316.72804 -1.63696
 1192   -1 317.00623 -1.08598
 1193  232 316.82185 -1.47703
 1194  232 316.83900 -1.53210
 1195  232 316.85356 -1.53072
 1196  232 317.00238 -1.23372
 1197  232 316.96837 -1.30428
 1198   -1 316.79209 -1.68078
 1199   -1 316.70328 -1.88780
 1200  232 316.97257 -1.36018
 1201  232 316.97137 -1.37903
 1202  232 316.93236 -1.46731
 1203  232 316.91242 -1.51340
 1204  232 317.03057 -1.29187
 1205  232 316.94064 -1.47863
 1206  232 317.04579 -1.29557
 1207   -1 316.81915 -1.76979
 1208   -1 316.70957 -1.99767
 1209   -1 316.64396 -2.21502
 1210  233 316.98082 -1.65692
 1211  233 316.99006 -1.71244
 1212  233 317.05622 -1.62421
 1213  233 317.02321 -1.73834
 1214   -1 316.95873 -1.90318
 1215  233 317.03968 -1.75136
 1216  235 317.42342 -1.05582
 1217  235 317.40123 -1.10142
 1218   -1 317.02193 -1.91305
 1219   -1 316.93360 -2.09937
 1220  235 317.42279 -1.13620
 1221  233 317.08278 -1.83319
 1222  235 317.49353 -1.07438
 1223   -1 317.44881 -1.17268
 1224   -1 317.18836 -1.68913
 1225   -1 317.34189 -1.43867
 1226   -1 317.20518 -1.72962
 1227  234 317.41055 -1.32820
 1228   -1 317.13927 -1.86786
 1229  234 317.40998 -1.36307
 1230   -1 317.31080 -1.66236
 1231  234 317.45245 -1.39806
 1232  235 317.54779 -1.21835
 1233  234 317.45146 -1.41653
 1234   -1 317.41086 -1.52030
 1235  234 317.45096 -1.45631
 1236   -1 317.30854 -1.73548
 1237   -1 317.39206 -1.62731
 1238  235 317.63711 -1.16812
 1239  236 317.68873 -1.09447
 1240  236 317.76339 -1.05862
 1241   -1 317.29788 -1.96003
 1242  241 317.21377 -2.15929
 1243  236 317.78453 -1.09876
 1244   -1 317.67079 -1.35556
 1245   -1 317.43727 -1.81246
 1246  236 317.74513 -1.23390
 1247  241 317.25224 -2.18632
 1248  236 317.79060 -1.18469
 1249  241 317.24315 -2.23661
 1250  236 317.80870 -1.15705
 1251  241 317.30162 -2.13891
 1252  241 317.31057 -2.13497
 1253   -1 317.66707 -1.45468
 1254  241 317.33912 -2.08665
 1255  236 317.83371 -1.17437
 1256  236 317.83524 -1.23883
 1257  236 317.88257 -1.15760
 1258  241 317.37838 -2.14610
 1259  236 317.87626 -1.25756
 1260   -1 317.78030 -1.46795
 1261  241 317.38604 -2.21874
 1262   -1 317.56362 -1.88338
 1263  241 317.46395 -2.12147
 1264   -1 317.47613 -2.11376
 1265  236 317.90608 -1.33504
 1266   -1 317.58508 -2.06526
 1267   -1 317.63637 -2.03389
 1268   -1 317.90156 -1.53686
 1269   -1 317.87970 -1.64841
 1270  242 317.86532 -1.72485
 1271  242 317.78682 -1.90004
 1272   -1 317.65546 -2.16086
 1273  242 317.83785 -1.82813
 1274  242 317.82160 -1.86627
 1275  242 317.89285 -1.78953
 1276   -1 317.77885 -2.01468
 1277  242 317.85675 -1.88574
 1278  242 317.86699 -1.87081
 1279   -1 317.83360 -2.05179
 1280   -1 318.02505 -1.79512
 1281   -1 317.89439 -2.08900
 1282   -1 318.01800 -1.29209
 1283   -1 318.08400 -1.33470
 1284   -1 318.12299 -1.73309
 1285   -1 318.16172 -1.72894
 1286   -1 318.15961 -1.73587
 1287   -1 318.02461 -2.02431
 1288   -1 318.32443 -1.58729
 1289   -1 318.64056 -1.07533
 1290   -1 318.18586 -1.94874
 1291   -1 318.17851 -1.99635
 1292   -1 318.27223 -1.83549
 1293   -1 318.15126 -2.20606
 1294   -1 318.50679 -1.63495
 1295   -1 318.62892 -1.42769
 1296   -1 318.69757 -1.33228
 1297   -1 318.43505 -1.89833
 1298   -1 318.49163 -1.89445
 1299   -1 318.77411 -1.40405
 1300   -1 318.44032 -2.03170
 1301   -1 318.53418 -1.91160
 1302   -1 318.72950 -1.62077
 1303   -1 318.64023 -1.91415
 1304  243 318.71801 -1.86835
 1305   -1 318.90325 -1.55406
 1306   -1 318.53795 -2.23584
 1307  243 318.72980 -1.95682
 1308  243 318.72589 -1.96717
 1309   -1 318.91117 -1.64467
 1310  249 319.25761 -1.05088
 1311   -1 319.16314 -1.26322
 1312   -1 319.13441 -1.32817
 1313  249 319.29122 -1.06192
 1314   -1 319.11181 -1.38903
 1315  243 318.74406 -2.03509
 1316  249 319.30887 -1.05472
 1317  244 319.08522 -1.48744
 1318   -1 318.71241 -2.17265
 1319  244 319.08085 -1.57866
 1320   -1 319.25612 -1.27891
 1321  244 319.09617 -1.58245
 1322  244 319.11780 -1.54853
 1323  244 319.07098 -1.63020
 1324  249 319.35824 -1.13219
 1325  244 319.08843 -1.63260
 1326   -1 319.34574 -1.22631
 1327  244 319.21777 -1.50392
 1328  244 319.20191 -1.54826
 1329  244 319.22742 -1.56047
 1330   -1 319.32035 -1.41065
 1331   -1 319.48913 -1.13876
 1332   -1 319.33002 -1.42330
 1333  244 319.28652 -1.55168
 1334  244 319.30649 -1.56693
 1335  245 319.43339 -1.36172
 1336   -1 319.18824 -1.80141
 1337   -1 319.12825 -1.91861
 1338  245 319.49117 -1.30457
 1339  245 319.49327 -1.33253
 1340   -1 319.08868 -2.03577
 1341  245 319.45263 -1.43346
 1342   -1 319.07152 -2.08971
 1343  244 319.35167 -1.61445
 1344  245 319.45700 -1.44939
 1345   -1 319.26785 -1.78717
 1346  245 319.48685 -1.50800
 1347   -1 319.37762 -1.73946
 1348  244 319.44623 -1.64492
 1349  247 319.25763 -1.99930
 1350  247 319.27548 -1.96998
 1351  247 319.26641 -2.00640
 1352   -1 319.47515 -1.68421
 1353  247 319.22261 -2.11526
 1354  247 319.25364 -2.07457
 1355  247 319.26414 -2.05779
 1356   -1 319.43108 -1.82316
 1357  247 319.26683 -2.16503
 1358  247 319.26287 -2.18540
 1359  247 319.26862 -2.19051
 1360  247 319.29549 -2.17389
 1361  247 319.26484 -2.23705
 1362   -1 319.47773 -1.94960
 1363  247 319.34039 -2.18419
 1364  247 319.48032 -1.98999
 1365  247 319.47050 -2.02054
 1366  247 319.43035 -2.10804
 1367  247 319.45767 -2.07330
 1368  247 319.39687 -2.18820
 1369  247 319.44336 -2.13193
 1370  247 319.44164 -2.13929
 1371  247 319.46618 -2.11356
 1372  247 319.44117 -2.21012
 1373  247 319.45192 -2.19379
 1374  247 319.48222 -2.14737
 1375  245 319.51749 -1.25023
 1376  245 319.48511 -1.32288
 1377   -1 319.76252 -1.05695
 1378   -1 319.57738 -1.39370
 1379   -1 319.73822 -1.14898
 1380  246 319.67351 -1.29908
 1381  246 319.68511 -1.28032
 1382  246 319.65565 -1.33169
 1383   -1 319.77277 -1.16211
 1384   -1 319.66644 -1.69505
 1385   -1 319.77403 -1.58325
 1386   -1 320.04071 -1.15092
 1387   -1 319.66083 -1.85103
 1388   -1 319.74086 -1.79871
 1389   -1 319.63541 -2.00744
 1390   -1 319.70357 -1.92101
 1391   -1 319.55281 -2.25080
 1392   -1 319.81667 -1.81622
 1393   -1 320.01137 -1.50551
 1394   -1 319.59439 -2.21384
 1395   -1 319.64201 -2.15373
 1396  250 320.11106 -1.47597
 1397  250 320.18754 -1.35701
 1398   -1 320.01433 -1.66482
 1399  250 320.15369 -1.44996
 1400  250 320.05344 -1.64495
 1401  250 320.13315 -1.53504
 1402   -1 320.35272 -1.17457
 1403  248 319.84941 -2.00291
 1404   -1 319.77683 -2.12461
 1405  248 319.92649 -1.89808
 1406  250 320.12168 -1.58775
 1407  248 319.95795 -1.86187
 1408   -1 320.44339 -1.06556
 1409  250 320.07541 -1.67432
 1410  248 319.92551 -1.93970
 1411  248 319.95090 -1.90834
 1412  248 319.92735 -1.96270
 1413  248 319.92941 -1.97385
 1414  250 320.19200 -1.54972
 1415   -1 320.44909 -1.17240
 1416  248 319.97139 -1.96016
 1417   -1 319.81610 -2.22375
 1418  250 320.16242 -1.66459
 1419   -1 320.51365 -1.09875
 1420   -1 319.86207 -2.20192
 1421   -1 319.94048 -2.10515
 1422  248 319.97394 -2.05933
 1423  259 320.60863 -1.04942
 1424  250 320.20683 -1.70418
 1425   -1 320.30465 -1.58709
 1426   -1 320.38503 -1.47078
 1427   -1 319.92966 -2.23714
 1428   -1 320.15276 -1.90994
 1429   -1 320.32095 -1.63949
 1430  259 320.67587 -1.09731
 1431   -1 320.43119 -1.51090
 1432   -1 320.60528 -1.24014
 1433   -1 320.73600 -1.16858
 1434   -1 320.48857 -1.60622
 1435   -1 320.66894 -1.35422
 1436   -1 320.47471 -1.72334
 1437   -1 320.63683 -1.48844
 1438   -1 320.86772 -1.26073
 1439   -1 320.61746 -1.69623
 1440   -1 320.92225 -1.21755
 1441   -1 320.54786 -1.81467
 1442   -1 320.29029 -2.22931
 1443   -1 320.28056 -2.24527
 1444   -1 320.67406 -1.74146
 1445   -1 320.54157 -1.99874
 1446   -1 320.59543 -1.93655
 1447   -1 320.72374 -1.76969
 1448   -1 320.55435 -2.06188
 1449   -1 320.81829 -1.83558
 1450   -1 320.72177 -2.05029
 1451  251 320.77474 -2.11288
 1452  251 320.84832 -2.10814
 1453  251 320.82065 -2.17846
 1454  251 320.89660 -2.14907
 1455  251 320.91901 -2.14391
 1456  251 320.90146 -2.24039
 1457  260 320.98411 -1.06665
 1458   -1 320.97212 -1.26973
 1459  260 321.11645 -1.06158
 1460  261 321.14603 -1.05362
 1461  261 321.23055 -1.04712
 1462   -1 321.18449 -1.31104
 1463   -1 321.32439 -1.12862
 1464   -1 321.19465 -1.36467
 1465   -1 321.18475 -1.45379
 1466   -1 321.16590 -1.60479
 1467   -1 321.05310 -1.81575
 1468   -1 321.14186 -1.72380
 1469   -1 321.05828 -1.86630
 1470   -1 321.23121 -1.61338
 1471  252 320.98687 -1.99261
 1472   -1 321.43575 -1.30593
 1473  252 320.98006 -2.02113
 1474   -1 321.13130 -1.78898
 1475   -1 321.53280 -1.17193
 1476  252 320.98227 -2.05158
 1477   -1 321.34549 -1.49850
 1478  252 321.01296 -2.06153
 1479  252 321.01769 -2.05922
 1480  252 321.07426 -2.07413
 1481   -1 321.34856 -1.68257
 1482  253 321.31058 -1.76385
 1483   -1 321.43928 -1.61775
 1484  253 321.30336 -1.82872
 1485  253 321.27637 -1.90760
 1486  253 321.36596 -1.78308
 1487   -1 321.17424 -2.11398
 1488   -1 321.17663 -2.11306
 1489  253 321.36322 -1.90937
 1490  253 321.38006 -1.89481
 1491   -1 321.62635 -1.52229
 1492   -1 321.66633 -1.46697
 1493   -1 321.49107 -1.74010
 1494  253 321.36585 -1.93179
 1495   -1 321.62233 -1.55366
 1496   -1 321.52915 -1.70600
 1497  253 321.36182 -1.99437
 1498   -1 321.97150 -1.09133
 1499   -1 321.23587 -2.24055
 1500  253 321.34084 -2.08601
 1501   -1 321.65108 -1.70921
 1502  254 321.55533 -1.88617
 1503  254 321.49894 -1.97316
 1504  254 321.49696 -1.98522
 1505  257 322.14453 -1.06038
 1506  254 321.57740 -1.93505
 1507   -1 321.98225 -1.32924
 1508  257 322.11844 -1.15164
 1509  254 321.63032 -1.89196
 1510   -1 321.77728 -1.69340
 1511  254 321.64522 -1.89415
 1512   -1 321.91158 -1.50529
 1513  254 321.59438 -1.98700
 1514  257 322.13460 -1.19529
 1515  254 321.61182 -1.98163
 1516   -1 321.48129 -2.20035
 1517   -1 322.01757 -1.41537
 1518   -1 322.16211 -1.26331
 1519  254 321.68618 -1.98656
 1520   -1 322.04033 -1.48232
 1521   -1 322.00531 -1.56552
 1522  254 321.70158 -2.02004
 1523   -1 321.94835 -1.65460
 1524   -1 321.67043 -2.11567
 1525  254 321.73825 -2.03226
 1526  256 322.31439 -1.19294
 1527  256 322.38387 -1.09016
 1528  256 322.32208 -1.19311
 1529  255 321.85097 -1.91854
 1530   -1 322.27641 -1.29426
 1531   -1 322.27585 -1.31028
 1532   -1 322.02509 -1.69100
 1533  256 322.35452 -1.20629
 1534  256 322.38026 -1.17549
 1535  256 322.38725 -1.21281
 1536  255 321.87210 -1.98489
 1537  256 322.37493 -1.24693
 1538   -1 321.98467 -1.82350
 1539   -1 322.11708 -1.65079
 1540   -1 322.24803 -1.46376
 1541  255 321.89370 -1.99289
 1542  256 322.39452 -1.25935
 1543   -1 322.00172 -1.85137
 1544  255 321.86464 -2.07599
 1545   -1 322.21987 -1.56145
 1546   -1 322.22699 -1.66100
 1547  255 321.92706 -2.10381
 1548  255 321.88351 -2.21779
 1549  255 321.93520 -2.14289
 1550  255 322.00442 -2.12931
 1551   -1 322.35469 -1.71072
 1552   -1 322.19055 -2.17889
 1553   -1 322.39565 -2.16339
 1554  256 322.46443 -1.16443
 1555  256 322.45583 -1.20147
 1556   -1 322.51788 -1.28894
 1557   -1 322.51112 -1.38665
 1558  258 322.45746 -1.50122
 1559   -1 322.46143 -1.50044
 1560  258 322.48779 -1.47873
 1561   -1 322.69324 -1.27772
 1562   -1 322.68272 -1.29700
 1563   -1 322.69011 -1.39376
 1564   -1 322.55050 -1.62135
 1565   -1 322.80299 -1.27184
 1566   -1 322.55001 -1.64129
 1567   -1 322.72038 -1.42950
 1568   -1 322.94186 -1.14711
 1569   -1 322.91485 -1.18618
 1570   -1 322.51511 -1.80413
 1571   -1 322.75457 -1.52661
 1572   -1 322.67073 -1.66249
 1573   -1 322.80972 -1.53279
 1574   -1 322.49865 -1.98346
 1575   -1 322.86625 -1.50884
 1576   -1 322.96719 -1.38956
 1577   -1 322.90035 -1.52674
 1578   -1 323.31218 -1.05411
 1579   -1 323.41202 -1.20930
 1580   -1 322.97809 -1.84062
 1581   -1 322.70427 -2.25126
 1582   -1 322.83965 -2.06940
 1583   -1 323.15395 -1.78191
 1584   -1 323.04443 -1.95705
 1585   -1 323.38957 -1.47623
 1586   -1 323.04800 -1.98626
 1587   -1 323.27343 -1.77802
 1588   -1 323.10040 -2.04473
 1589   -1 323.50253 -1.52609
 1590   -1 323.11130 -2.07137
 1591   -1 323.46027 -1.65973
 1592   -1 323.46234 -1.72883
 1593   -1 323.81497 -1.28390
 1594   -1 323.75004 -1.38080
 1595   -1 323.17650 -2.21284
 1596   -1 323.75354 -1.46924
 1597   -1 323.52579 -1.89008
 1598   -1 323.77542 -1.55688
 1599   -1 323.60466 -1.79181
 1600   -1 323.46717 -1.99333
 1601   -1 323.39547 -2.11980
 1602   -1 323.40206 -2.16171
 1603   -1 323.60938 -1.89275
 1604   -1 323.42578 -2.21575
 1605   -1 323.68727 -1.88748
 1606   -1 323.75829 -2.00645
 1607   -1 323.76920 -1.99971
 1608   -1 323.71449 -2.24938
 1609   -1 323.76236 -2.19584
 1610   -1 323.74672 -2.22874
 1611   -1 324.04521 -1.26949
 1612   -1 323.88478 -1.48882
 1613   -1 323.95881 -1.54666
 1614   -1 324.07871 -1.46954
 1615   -1 324.05195 -1.60908
 1616   -1 324.25158 -1.39758
 1617   -1 323.99339 -1.77620
 1618   -1 323.99076 -1.80694
 1619   -1 324.02255 -1.90491
 1620   -1 324.02267 -1.90587
 1621   -1 323.97843 -1.97984
 1622   -1 324.52575 -1.24994
 1623   -1 324.25415 -1.61809
 1624   -1 324.42142 -1.49070
 1625   -1 324.35888 -1.62900
 1626   -1 324.17912 -1.89876
 1627   -1 324.27738 -1.78974
 1628   -1 324.09788 -2.05745
 1629   -1 324.00977 -2.24616
 1630   -1 324.13696 -2.10254
 1631  263 324.26113 -2.04975
 1632  263 324.26257 -2.11802
 1633  263 324.24218 -2.17325
 1634   -1 324.40836 -1.99083
 1635  263 324.24907 -2.21206
 1636   -1 324.40836 -2.02090
 1637   -1 324.36437 -2.12586
 1638   -1 324.61535 -1.83164
 1639   -1 324.61918 -1.83850
 1640   -1 324.52517 -1.97078
 1641   -1 324.39282 -2.18281
 1642   -1 324.79000 -1.66697
 1643   -1 325.00943 -1.39264
 1644   -1 324.38285 -2.24177
 1645   -1 325.25631 -1.12672
 1646   -1 324.91000 -1.60197
 1647   -1 325.16849 -1.41070
 1648   -1 324.89107 -1.78235
 1649   -1 324.57412 -2.23855
 1650   -1 325.08683 -1.60922
