srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist
204002305010117,272.38478522465,-37.02178066394,QSO,0.616,,,,,,,355.44867404733304,-8.358902838470646,18093233-3701179,272.384737,-37.021664,0.07,0.07,0.0,15.161,14.727,14.667,0.045,0.072,0.108,AAB,222,0,2451065.5709,0.442272
204003401010002,266.421422104688,-30.0156046941911,GALAXY,0.568,,,,,,,359.0860502163971,-0.5745361620492735,17454111-3000565,266.421314,-30.015705,0.12,0.11,4.0,14.037,11.041,9.543,0.048,,,AUU,200,0,2451039.6061,0.493915
204003401010003,266.4919194619,-29.960903164351,GALAXY,0.626,,,STAR,0.998,,,359.16454578361027,-0.5981928374491343,17455807-2957390,266.491994,-29.960846,0.09,0.07,2.0,15.866,12.378,10.87,0.079,0.036,0.035,DAA,222,0,2451039.6066,0.310478
204003401010005,266.414399452497,-30.0273955453021,QSO,0.621,,,,,,,359.07281731228875,-0.5754870863750629,17453947-3001391,266.414499,-30.027538,0.08,0.07,4.0,12.607,11.649,11.435,0.024,0.029,0.045,AAA,222,0,2451039.6061,0.599392
204003401010006,266.358460975412,-29.9978549670772,STAR,0.389,,,,,,,359.0727890596104,-0.5187518898892751,17452601-2959526,266.358397,-29.997969,0.12,0.11,13.0,14.051,11.815,11.136,0.047,,,AUU,200,0,2451039.6061,0.45641
204003401010010,266.284148571227,-29.9456837781448,QSO,0.425,,,,,,,359.08372495161024,-0.43661570639202857,17450819-2956452,266.284161,-29.945889,0.07,0.07,0.0,8.37,8.108,7.975,0.018,0.046,0.033,AAA,111,0,2450996.767,0.739815
204003401010012,266.204429548466,-29.9950150424397,QSO,0.519,,,,,,,359.00559102042126,-0.403476919578925,17444901-2959417,266.20423,-29.994942,0.09,0.08,4.0,13.894,13.175,12.832,0.055,0.072,,AAU,220,0,2451039.59,0.675448
204003401010014,266.446580688772,-30.0807523966157,GALAXY,0.75,,,STAR,0.996,,,359.0417707659592,-0.6270530509395256,17454722-3004506,266.44679,-30.080727,0.13,0.12,177.0,14.216,12.337,11.031,,0.06,,UAU,20,0,2451039.6067,0.658415
204003401010017,266.512456051938,-30.0152052966688,STAR,0.534,,,STAR,1.0,,,359.1274226080376,-0.6416340913252886,17460307-3000548,266.512803,-30.015226,0.14,0.11,152.0,10.978,10.552,10.814,,,0.084,UUA,662,0,2451039.6067,1.084076
204003401010019,266.32903557695,-30.0126663152289,GALAXY,0.62,,,,,,,359.0468628526371,-0.5047310788424496,17451894-3000460,266.328938,-30.012789,0.09,0.09,0.0,17.319,13.202,11.598,,0.022,0.019,UAA,22,0,2451039.6061,0.536275
204003401010022,266.254947846625,-29.9703856869961,QSO,0.518,,,STAR,1.0,,,359.0494487010485,-0.4279299611960998,17450116-2958132,266.25486,-29.970341,0.12,0.11,14.0,14.666,12.547,11.462,0.063,,,AUU,266,0,2451039.59,0.317702
204003401010024,266.563343800896,-29.9092562097599,STAR,0.634,,,STAR,1.0,,,359.240853052149,-0.6241995764658006,17461521-2954331,266.563404,-29.909203,0.06,0.06,90.0,11.071,10.639,10.496,0.029,0.029,0.033,AAA,222,0,2451825.4962,0.268295
204003401010034,266.50432963202,-30.136650699292,QSO,0.572,,,STAR,1.0,,,359.02003660155003,-0.6988028185066352,17460104-3008127,266.504348,-30.136887,0.08,0.07,2.0,10.614,9.713,9.431,0.023,0.029,0.033,AAA,222,0,2451039.6068,0.852603
204003401010036,266.298718686505,-29.9122685563524,QSO,0.586,,,,,,,359.11882015460543,-0.4299510136984739,17451171-2954438,266.298826,-29.912167,0.09,0.09,8.0,14.086,13.293,12.442,0.041,0.062,,AAU,220,0,2450996.767,0.495783
204003401010040,266.316062011408,-29.8746693523012,QSO,0.523,,,,,,,359.15874247322444,-0.42316323438704756,17451591-2952285,266.316318,-29.874594,0.09,0.09,8.0,14.355,13.66,13.135,0.035,0.057,,ABU,220,0,2450996.767,0.843888
204003401010047,266.242925678955,-30.1159663171483,QSO,0.712,,,,,,,358.91984857170786,-0.49506358052892646,17445827-3006579,266.242831,-30.116085,0.09,0.08,4.0,14.266,13.304,12.12,0.032,0.074,,AAU,220,0,2451039.5901,0.519111
204003401010062,266.359744157251,-29.8994849967643,STAR,0.586,,,,,,,359.15731761259394,-0.46841957733981743,17452636-2953571,266.359858,-29.899221,0.08,0.07,6.0,11.162,10.715,10.641,0.023,0.029,0.034,AAE,222,0,2451039.6062,1.014626
204003401015016,266.450366729657,-29.757252435908,GALAXY,0.569,,,,,,,359.3196859950552,-0.461423523189462,17454809-2945261,266.450406,-29.757267,0.08,0.08,0.0,13.122,12.692,11.988,0.027,0.044,,AEU,220,0,2451825.4911,0.133461
204003401015030,266.225830274428,-29.8910294405239,GALAXY,0.738,,,STAR,0.999,,,359.1039505750786,-0.3649707362271407,17445426-2953269,266.226087,-29.890825,0.09,0.08,2.0,14.036,11.885,10.385,0.043,0.056,,AEU,220,0,2451039.5899,1.087983
204003401015060,266.428845694498,-29.7840228875992,STAR,0.47,,,,,,,359.28710282787904,-0.4594157881059927,17454298-2947027,266.429089,-29.784107,0.11,0.11,145.0,14.147,12.667,11.805,0.051,,,AUU,260,0,2451825.4912,0.818285
204020401010014,260.37028349426,-37.532102359787,STAR,0.535,,,STAR,1.0,,,350.04745017283597,-0.44828598363562755,17212886-3731554,260.370282,-37.532078,0.06,0.06,90.0,12.062,11.581,11.46,0.023,0.024,0.026,AAA,222,0,2451311.8046,0.087799
204020401010018,260.04993933039,-37.395907552247,QSO,0.601,,,STAR,1.0,,,350.01427866530014,-0.16175313661320256,17201204-3723452,260.050174,-37.395916,0.06,0.06,90.0,11.569,10.868,10.678,0.027,0.028,0.035,AAA,222,0,2451311.795,0.671855
204024303010243,266.17707393313,-29.072599343652,GALAXY,0.436,,,STAR,1.0,,,359.779606317684,0.09884328087630753,17444252-2904210,266.177189,-29.072508,0.11,0.11,45.0,15.346,12.199,12.15,,,0.069,UUA,662,0,2450996.7584,0.489094
204024303015182,266.1862169469,-29.06260160519,GALAXY,0.713,,,STAR,0.999,,,359.79230658948256,0.09725544894841046,17444469-2903457,266.186229,-29.0627,0.07,0.07,45.0,15.642,12.749,11.446,0.177,0.056,0.054,EAA,222,0,2450996.7584,0.356246
204024303015202,266.199366697203,-28.9654903177913,GALAXY,0.503,,,STAR,1.0,,,359.88111314624007,0.13819771246406626,17444781-2857562,266.19921,-28.965618,0.11,0.11,45.0,15.162,13.083,11.283,0.051,,,CUU,200,0,2450996.7584,0.674441
204024304010102,266.25405815856,-28.953235198568,GALAXY,0.5,,,STAR,1.0,,,359.916558203307,0.10379199582457564,17450097-2857125,266.254063,-28.953499,0.16,0.15,45.0,16.285,12.938,11.35,0.122,,,DUU,200,0,2450996.7663,0.949808
204024307010041,266.27629164676,-28.921997573907,GALAXY,0.674,,,,,,,359.95335911938116,0.10350342085792202,17450633-2855193,266.276393,-28.92205,0.11,0.11,135.0,17.881,14.149,12.726,,,0.075,UUA,2,0,2450996.7663,0.370964
204024307010110,266.354924282914,-29.1095180772267,GALAXY,0.823,,,,,,,359.8292489377062,-0.05298612914312481,17452518-2906347,266.354951,-29.109644,0.06,0.06,90.0,13.344,11.96,11.477,0.02,0.022,0.02,AAE,222,0,2450996.7664,0.461045
204044303010002,262.30367311437,-31.534522100187,GALAXY,0.56,,,,,,,355.90647336618525,1.5964584014591314,17291292-3132033,262.303852,-31.534258,0.06,0.06,90.0,6.858,6.888,6.912,0.026,0.046,0.034,AAA,111,0,2451035.6196,1.097827
204051827010014,262.21538558384,-29.548072077844,STAR,0.605,,,,,,,357.52177720909856,2.7568080776879813,17285164-2932528,262.215199,-29.548023,0.06,0.06,90.0,10.14,9.911,9.828,0.024,0.026,0.024,AAA,222,0,2450996.5913,0.610468
204051827010021,262.04593393343,-29.367067814774,QSO,0.512,,,STAR,1.0,,,357.5911775270158,2.97980512260651,17281104-2922006,262.046038,-29.366858,0.06,0.06,45.0,12.221,11.112,10.671,0.054,0.056,0.047,AAA,222,0,2451006.6797,0.822878
204051827010035,262.04909917669,-29.381151782401,QSO,0.613,,,STAR,1.0,,,357.58095717218265,2.9697159174615697,17281179-2922520,262.049162,-29.381119,0.06,0.06,90.0,11.992,11.077,10.793,0.025,0.024,0.022,AAA,222,0,2451006.6797,0.229708
204051827010050,262.10952900212,-29.270402788065,QSO,0.579,,,,,,,357.7025317257311,2.9870552020335333,17282623-2916141,262.109312,-29.270584,0.5,0.5,90.0,14.131,11.98,11.468,1.922,,,DUU,200,0,2451006.6796,0.943383
204055102010032,267.829814654886,-37.0308228025351,QSO,0.505,,,,,,,353.6618137871794,-5.1849346559829925,17511914-3701504,267.829773,-37.030685,0.06,0.06,45.0,14.356,13.652,13.491,0.064,0.05,0.059,AAA,222,0,2451702.5948,0.510329
204055102010064,267.795577642043,-37.0457260213512,QSO,0.349,,,,,,,353.6350361200402,-5.168879083366427,17511099-3702445,267.795811,-37.045696,0.06,0.06,45.0,12.602,11.973,11.838,0.03,0.03,0.03,AAA,222,0,2451702.5948,0.679175
204055102010088,267.73353998263,-37.071235619242,GALAXY,0.532,,,,,,,353.5878053785094,-5.1390633914208745,17505613-3704165,267.733875,-37.071266,0.06,0.06,45.0,13.903,13.133,12.9,0.033,0.039,0.035,AAA,222,0,2451702.5927,0.968496
204055107010051,267.56394363015,-36.860562037905,GALAXY,0.675,,,,,,,353.7012087787218,-4.91549300029004,17501530-3651374,267.563787,-36.860409,0.06,0.06,90.0,12.192,11.819,11.725,0.023,0.025,0.023,AAA,222,0,2451693.6387,0.712087
204056402010016,261.140545406549,-36.3029051951821,GALAXY,0.549,,,,,,,351.40943519865687,-0.26068345423882366,17243375-3618100,261.140664,-36.302803,0.07,0.07,58.0,14.316,13.602,13.403,0.036,0.039,0.061,AAA,222,0,2451693.6125,0.503721
204056402010019,261.42579740959,-36.2609151853679,GALAXY,0.883,,,,,,,351.57325003653744,-0.4274286127635049,17254217-3615388,261.425745,-36.260784,0.08,0.07,86.0,14.78,14.327,14.265,0.045,0.043,0.083,AAA,222,0,2451703.5874,0.496167
204056402010026,261.514594721649,-36.1422830486675,QSO,0.554,,,STAR,1.0,,,351.7116689013323,-0.42041401103542164,17260344-3608325,261.514366,-36.142384,0.07,0.06,0.0,12.786,11.998,11.695,0.032,0.034,0.03,AAA,222,0,2451693.6223,0.757774
204056402010041,261.401959144477,-36.3847346465333,QSO,0.586,,,STAR,1.0,,,351.459916660144,-0.4808747967165994,17253649-3623056,261.402059,-36.384895,0.07,0.06,0.0,11.593,11.216,11.003,0.023,0.025,0.028,AAA,222,0,2451703.5873,0.645752
204056403010019,261.13347004625,-36.343078148772,QSO,0.476,,,STAR,1.0,,,351.37301335691956,-0.27856756219733125,17243201-3620352,261.133414,-36.343132,0.07,0.06,11.0,14.87,13.038,12.23,0.048,0.073,0.062,AAA,222,0,2451693.6124,0.252974
204056403010022,261.37846899707,-36.204169216175,GALAXY,0.655,,,,,,,351.5988663447669,-0.36401435363938317,17253081-3612159,261.378407,-36.204437,0.17,0.16,7.0,16.386,15.362,13.94,0.135,,,CUU,200,0,2451703.5874,0.9807
204056404010016,261.17674841298,-36.317864645929,GALAXY,0.509,,,,,,,351.4134695019826,-0.2932193131192841,17244239-3619033,261.176635,-36.317596,0.14,0.12,2.0,15.94,14.478,13.947,0.095,,,AUU,200,0,2451693.6124,1.021546
204056406010033,261.29875608119,-36.436621245137,QSO,0.605,,,STAR,1.0,,,351.3703822841282,-0.44119298405629404,17251167-3626124,261.29864,-36.436802,0.11,0.11,145.0,14.538,13.061,11.699,,0.069,,UAU,626,0,2451693.6135,0.732437
204056407010004,261.425539932591,-36.1436795934629,GALAXY,0.551,,,STAR,0.999,,,351.6702605672097,-0.3615982904966885,17254210-3608374,261.425453,-36.143749,0.09,0.09,0.0,14.161,12.966,11.849,0.065,0.042,,AAU,226,0,2451703.5875,0.35539
204056407010010,261.50912332653,-36.2343590723,GALAXY,0.442,,,STAR,0.995,,,351.63287021618896,-0.46825369035725295,17260221-3614039,261.509228,-36.234436,0.07,0.06,7.0,14.807,13.587,13.08,0.047,0.044,0.043,AAA,222,0,2451693.6222,0.411194
204056407010023,261.28650880843,-36.121237324425,GALAXY,0.748,,,,,,,351.6258882975794,-0.2560345508095033,17250869-3607158,261.286215,-36.121056,0.09,0.08,11.0,16.323,13.243,11.88,0.113,0.041,0.038,BAA,222,0,2451693.6133,1.075215
204056407010024,261.34339138529,-36.261235582475,GALAXY,0.529,,,,,,,351.535747307,-0.3725756261969014,17252239-3615411,261.343321,-36.26144,0.12,0.11,2.0,15.188,14.267,13.881,,,0.082,UUA,662,0,2451703.5874,0.763739
204056408010024,261.49225603498,-36.277835478939,QSO,0.538,,,STAR,1.0,,,351.58922272704217,-0.48130074125888145,17255821-3616404,261.492563,-36.277893,0.14,0.14,22.0,16.229,13.247,12.371,0.126,,,CUU,200,0,2451693.6222,0.914613
204056802010017,263.02340893568,-34.504097881471,STAR,0.602,,,,,,,353.7573535280448,-0.5400352073720761,17320558-3430150,263.023266,-34.504169,0.06,0.06,90.0,11.248,10.918,10.814,0.022,0.021,0.021,AAA,222,0,2451039.4656,0.495345
204056802010022,262.926800214837,-34.6686155027353,STAR,0.467,,,,,,,353.57612344283996,-0.5634998457180287,17314241-3440069,262.926732,-34.668591,0.06,0.06,45.0,13.057,12.559,12.421,0.025,0.034,0.051,AAA,222,0,2451039.4654,0.220396
204056802010028,263.31191172735,-34.549776892304,QSO,0.611,,,,,,,353.84878080014266,-0.7641406258420029,17331489-3432583,263.312068,-34.549534,0.06,0.06,45.0,12.818,12.4,12.244,0.039,0.047,0.057,EAA,222,0,2451039.4752,0.989596
204056802010032,263.074738078918,-34.6221154414171,GALAXY,0.644,,,,,,,353.6816326615974,-0.6399442932937871,17321787-3437201,263.07447,-34.622261,0.06,0.06,135.0,10.414,10.134,10.063,0.021,0.023,0.025,AAA,222,0,2451039.4728,0.95148
204056802010036,263.241800699136,-34.7886390272676,QSO,0.477,,,,,,,353.61703749547206,-0.8459071102480491,17325800-3447185,263.241684,-34.788486,0.06,0.06,90.0,13.54,12.523,12.141,0.029,0.032,0.034,AAA,222,0,2451039.4751,0.650025
204056802010048,263.121019411081,-34.6595269301299,QSO,0.599,,,,,,,353.6710940220559,-0.6922743806912107,17322907-3439351,263.121151,-34.659756,0.08,0.08,90.0,12.264,11.272,10.717,,0.029,0.028,UEA,22,0,2451039.4729,0.912076
204056802010049,263.109381584675,-34.7980296488803,GALAXY,0.587,,,,,,,353.54983295046196,-0.7598953896873374,17322626-3447526,263.109433,-34.797966,0.06,0.06,135.0,13.677,13.074,12.733,0.03,0.047,0.063,AAA,222,0,2451039.473,0.274965
204056802010057,263.226315878157,-34.8151782359891,GALAXY,0.846,,,,,,,353.58785356426796,-0.8497132660945873,17325436-3448538,263.226513,-34.814968,0.08,0.08,45.0,14.582,13.495,12.928,,0.059,0.057,UAA,622,0,2451039.475,0.955122
204056802010090,262.99435057145,-34.552831598111,GALAXY,0.627,,,,,,,353.7034594379015,-0.5466508518933474,17315864-3433104,262.994349,-34.552891,0.06,0.06,90.0,14.066,12.383,11.629,0.037,0.031,0.028,AAA,222,0,2451039.4655,0.213898
204056802010097,263.082820475068,-34.8443853294244,QSO,0.547,,,STAR,1.0,,,353.4990886827622,-0.7669511993189029,17321982-3450403,263.082617,-34.84454,0.08,0.08,45.0,14.395,13.363,11.81,0.054,0.078,,AEU,220,0,2451039.473,0.819423
204056802010112,262.970919969544,-34.7559320047752,STAR,0.498,,,,,,,353.5229057171538,-0.641651515082025,17315301-3445208,262.970909,-34.755779,0.06,0.06,45.0,12.964,12.462,12.339,0.025,0.03,0.036,AAA,222,0,2451039.4654,0.551772
204056802010113,263.33579462168,-34.721786248671,QSO,0.649,,,,,,,353.71517590654713,-0.874262118428012,17332064-3443183,263.336033,-34.721771,0.06,0.06,135.0,14.525,13.591,13.184,0.048,0.059,0.068,AEE,222,0,2451039.4751,0.70748
204056802015015,263.2448872124,-34.65192817125,GALAXY,0.602,,,,,,,353.73305283958416,-0.7735232455838247,17325869-3439065,263.24457,-34.651806,0.06,0.06,135.0,13.51,12.68,12.269,0.034,0.045,0.05,AAA,222,0,2451039.4752,1.037266
204056802015043,263.126668145374,-34.562752951584,GALAXY,0.688,,,,,,,353.7547123287553,-0.6433280260497809,17323045-3433458,263.126882,-34.562744,0.06,0.06,45.0,15.247,13.417,12.759,0.075,0.038,0.044,AAA,222,0,2451039.4728,0.634816
204056802015110,263.25815586712,-34.585662855726,QSO,0.589,,,,,,,353.79456937518927,-0.7465657240208365,17330195-3435080,263.258151,-34.585579,0.06,0.06,90.0,9.004,8.677,8.537,0.021,0.023,0.021,AAA,222,0,2451039.4752,0.302225
204065802010001,266.143468404912,-30.2561315714895,GALAXY,0.496,,,STAR,1.0,,,358.75541241941255,-0.4950001071357966,17443444-3015217,266.143505,-30.256044,0.09,0.08,0.0,10.412,9.586,8.738,0.024,0.033,,AAU,220,0,2451039.5893,0.335167
204065802010002,266.171617470532,-30.2798463331735,GALAXY,0.534,,,STAR,1.0,,,358.7479052024046,-0.5281225357180716,17444118-3016475,266.171597,-30.279886,0.07,0.06,0.0,10.077,9.765,9.645,0.023,0.031,0.038,AAA,222,0,2451039.5902,0.15634
204065802010003,266.243132636969,-30.2957143083309,STAR,0.903,,,STAR,1.0,,,358.76663505406185,-0.5890694137251681,17445839-3017441,266.243305,-30.295603,0.07,0.06,0.0,9.067,8.553,8.456,0.037,0.024,0.022,AAA,112,0,2451039.5902,0.66904
204065802010010,265.96371966365,-30.160795222443,QSO,0.52,,,STAR,1.0,,,358.75531177450983,-0.31273880427998046,17435126-3009397,265.963593,-30.161043,0.1,0.06,0.0,10.77,10.528,10.468,0.021,0.025,0.029,AAA,222,0,2451039.5804,0.975244
204065802010013,266.16918977022,-30.332588228307,QSO,0.681,,,STAR,1.0,,,358.7018432393095,-0.55390208560367,17444058-3019576,266.169118,-30.332685,0.07,0.06,7.0,15.184,13.779,12.961,0.04,0.058,0.08,CBA,222,0,2451039.5902,0.41364
204065802010024,266.168291531493,-30.1968703251948,QSO,0.755,,,STAR,1.0,,,358.8171456103764,-0.48230318112563353,17444036-3011496,266.168199,-30.197123,0.07,0.06,0.0,10.812,9.93,9.678,0.023,0.025,0.026,AAA,222,0,2451039.5901,0.954106
204065802010029,266.225006667063,-30.1552183669447,GALAXY,0.478,,,,,,,358.87827948978605,-0.5023454078266432,17445402-3009188,266.225094,-30.155224,0.12,0.11,176.0,13.993,13.379,12.635,,0.082,,UAU,626,0,2451039.5901,0.272606
204065802010030,266.069698724429,-30.386550333062,QSO,0.613,,,,,,,358.6109451254798,-0.5089575434811293,17441677-3023119,266.069896,-30.386654,0.07,0.06,0.0,12.487,12.032,11.919,0.023,0.026,0.035,AAA,222,0,2451039.5892,0.717356
204065802010039,266.284940472498,-30.0564491533958,STAR,0.549,,,STAR,1.0,,,358.98959297711815,-0.4950040311502629,17450846-3003232,266.285251,-30.056461,0.09,0.08,4.0,14.148,13.245,11.696,0.056,0.084,,AAU,220,0,2451039.59,0.968517
204065802015007,266.02449257868,-30.2852824133,QSO,0.487,,,,,,,358.67679678958615,-0.4226944444055843,17440591-3017075,266.024663,-30.285437,0.08,0.06,0.0,9.721,8.545,7.863,0.023,0.031,0.02,AAA,211,0,2451039.5892,0.768362
204067526010001,259.80454636268,-36.856714571216,QSO,0.518,,,STAR,1.0,,,350.34414780164866,0.30749701783175293,17191309-3651241,259.804573,-36.856697,0.06,0.06,135.0,10.263,9.57,9.416,0.029,0.026,0.025,AAA,222,0,2451311.7856,0.099442
205005401010082,269.53269012822,-34.007782292011,QSO,0.793,,,GALAXY,0.94,,,356.98555943494273,-4.874629686607823,17580779-3400274,269.532475,-34.007633,0.06,0.06,45.0,13.89,13.231,13.025,0.046,0.048,0.051,AAA,222,0,2451040.547,0.837268
205005401010111,269.60032274833,-33.786900672762,GALAXY,0.579,,,STAR,1.0,,,357.2061012849711,-4.814228525779694,17582411-3347127,269.600468,-33.786869,0.08,0.08,45.0,13.627,12.942,12.574,0.154,0.044,0.18,BAC,222,0,2451040.5468,0.449302
205005401010136,269.6948969606,-33.631125755625,QSO,0.617,,,,,,,357.38102271712614,-4.805690149308652,17584675-3337527,269.694806,-33.631329,0.11,0.11,45.0,15.088,14.822,14.529,0.057,,,BUU,200,0,2451040.5573,0.780828
205005401010172,269.9307934811,-33.815873148525,QSO,0.616,,,GALAXY,0.984,,,357.3166620428706,-5.06744360702226,17594338-3348561,269.930789,-33.81559,0.06,0.06,90.0,12.684,12.348,12.272,0.041,0.044,0.039,AAA,222,0,2451040.5633,1.019423
205005401010176,269.58392038367,-33.694767680041,QSO,0.473,,,STAR,0.994,,,357.27970313595733,-4.756826466531382,17582018-3341420,269.584093,-33.695011,0.06,0.06,90.0,14.072,13.357,13.102,0.021,0.022,0.019,AAA,222,0,2451040.5468,1.017155
205005401015098,269.70627343275,-33.608940589566,GALAXY,0.77,,,STAR,1.0,,,357.40507747162667,-4.802977860187991,17584947-3336317,269.706144,-33.608814,0.06,0.06,90.0,9.825,8.783,8.46,0.024,0.047,0.021,AAA,212,0,2451040.5573,0.598564
205035002010001,265.62190883589,-39.029972592335,STAR,0.732,,,,,,,351.043728633873,-4.719186888070066,17422928-3901479,265.622011,-39.029984,0.29,0.29,90.0,2.892,3.015,3.094,0.274,0.206,0.24,DCD,333,0,2451059.573,0.288642
205035002010002,265.56286057491,-38.903872722618,GALAXY,0.565,,,STAR,1.0,,,351.1275490711123,-4.614165001471344,17421509-3854138,265.562894,-38.903854,0.06,0.06,90.0,9.02,8.813,8.693,0.02,0.044,0.026,AAA,112,0,2451059.5729,0.115376
205035002010005,265.61059142765,-38.9885584784,STAR,0.756,,,GALAXY,0.998,,,351.0745612536548,-4.690062839819922,17422657-3859185,265.610722,-38.988495,0.06,0.06,90.0,12.491,11.933,11.758,0.023,0.024,0.021,AAA,222,0,2451059.5729,0.430945
205035002010009,265.49162482006,-38.959442554262,STAR,0.608,,,STAR,1.0,,,351.0509561464884,-4.595997509975452,17415805-3857343,265.491886,-38.959553,0.06,0.06,90.0,10.607,10.174,10.031,0.023,0.024,0.019,AAA,222,0,2451824.4979,0.832248
205035002010010,265.56536239125,-39.090688668264,STAR,0.726,,,STAR,1.0,,,350.96876575461744,-4.71345510272421,17421565-3905269,265.565238,-39.090809,0.06,0.06,90.0,10.832,10.405,10.341,0.027,0.024,0.021,AAA,222,0,2451059.573,0.555391
205035002010014,265.61876191283,-39.081210228061,STAR,0.489,,,STAR,0.999,,,350.99859785292665,-4.743851397828444,17422846-3904528,265.618611,-39.081341,0.06,0.06,90.0,14.434,13.86,13.597,0.038,0.038,0.044,AAA,222,0,2451059.573,0.63205
205035002010019,265.45037639733,-38.931617714925,GALAXY,0.82,,,,,,,351.0578918857147,-4.55409768814435,17414814-3855531,265.450584,-38.931427,0.06,0.06,135.0,14.076,13.167,12.813,0.069,0.067,0.053,AAA,222,0,2451824.4979,0.899657
205035002010022,265.63414383879,-38.935379970007,STAR,0.483,,,,,,,351.12966139330825,-4.677915505974955,17423226-3856073,265.634417,-38.935383,0.12,0.1,135.0,11.942,11.471,11.721,,,0.063,UUA,662,0,2451059.5729,0.765005
205035002010026,265.70931549756,-38.952796337638,QSO,0.384,,,,,,,351.1453583582464,-4.73687996661158,17425020-3857110,265.709179,-38.953056,0.07,0.06,4.0,13.882,13.448,13.278,0.081,0.096,0.103,AAA,222,0,2451059.5777,1.009876
205035002010027,265.82702603412,-38.992192908427,QSO,0.547,,,STAR,0.926,,,351.1594392335577,-4.835520607808158,17431846-3859314,265.826948,-38.992062,0.06,0.06,90.0,13.819,13.181,13.025,0.039,0.036,0.043,AAA,222,0,2451059.5777,0.519393
205035002010030,265.7531562906,-39.180371253676,STAR,0.834,,,STAR,1.0,,,350.9682300768198,-4.884511994006266,17430077-3910491,265.753209,-39.180321,0.06,0.06,90.0,10.048,9.569,9.485,0.024,0.023,0.022,AAA,222,0,2451059.5775,0.233163
205035002010032,265.70311511099,-39.034492413141,STAR,0.501,,,,,,,351.0728819039842,-4.775360456020255,17424878-3902034,265.703285,-39.034283,0.06,0.06,45.0,13.884,13.277,13.135,0.038,0.04,0.047,AAA,222,0,2451059.5777,0.891089
205035002010039,265.66322855848,-39.007969574715,GALAXY,0.367,,,STAR,0.996,,,351.0793729673841,-4.7350876909978705,17423917-3900296,265.663243,-39.008244,0.06,0.06,45.0,14.508,13.957,13.751,0.047,0.059,0.055,AAA,222,0,2451059.5729,0.988757
205035002010047,265.74966120833,-38.978281100889,GALAXY,0.588,,,STAR,0.636,,,351.13993908446935,-4.776934543446221,17425995-3858412,265.749801,-38.978123,0.06,0.06,90.0,13.855,13.092,12.955,0.019,0.021,0.023,AAA,222,0,2451059.5777,0.690651
205035002010051,265.64396275478,-38.98409720183,QSO,0.488,,,STAR,0.998,,,351.0919668629047,-4.709857645928988,17423448-3859020,265.643668,-38.983898,0.09,0.09,45.0,15.459,14.758,13.936,0.081,0.096,,AAU,226,0,2451059.5729,1.092984
205035002010058,265.52341008454,-38.996853673381,QSO,0.583,,,,,,,351.03193717142295,-4.636627162889603,17420561-3859476,265.523375,-38.996571,0.13,0.13,90.0,15.832,15.068,14.45,0.115,,,BUU,200,0,2451824.4978,1.022348
205035002010060,265.79459198384,-38.992111534241,QSO,0.513,,,STAR,0.995,,,351.1463428987739,-4.813952370115771,17431070-3859319,265.79462,-38.992214,0.06,0.06,90.0,13.863,13.489,13.402,0.029,0.036,0.037,AAA,222,0,2451059.5777,0.377114
205035002010061,265.7191187055,-38.972857369879,QSO,0.43,,,,,,,351.13216756783,-4.753842918887443,17425251-3858228,265.718828,-38.973019,0.06,0.06,45.0,14.965,14.282,14.116,0.045,0.056,0.069,AAA,222,0,2451059.5777,1.000278
205035002010064,265.69843584561,-39.097410434862,QSO,0.395,,,,,,,351.01710154323933,-4.805061060265155,17424764-3905509,265.698527,-39.097488,0.06,0.06,45.0,14.371,13.866,13.738,0.065,0.064,0.062,AAA,222,0,2451059.5776,0.377929
205035002010093,265.59554026945,-38.844630245434,GALAXY,0.419,,,,,,,351.19156085536247,-4.60489570423909,17422295-3850403,265.595635,-38.844555,0.06,0.06,90.0,14.313,13.791,13.617,0.032,0.049,0.038,AAA,222,0,2451059.5728,0.379377
205035002010111,265.32195256714,-39.071700244823,STAR,0.625,,,STAR,0.993,,,350.88574029617973,-4.5425357526252785,17411731-3904177,265.322141,-39.071606,0.06,0.06,90.0,12.584,12.238,12.139,0.027,0.031,0.027,AAA,222,0,2451824.4931,0.626475
205035002010115,265.5497589943,-38.986843662125,GALAXY,0.524,,,STAR,0.91,,,351.0512410818377,-4.64885020789562,17421188-3859131,265.549506,-38.986977,0.06,0.06,45.0,14.053,13.593,13.416,0.026,0.021,0.035,AAA,222,0,2451059.5729,0.855333
205035002010139,265.41608366915,-39.0479717622,GALAXY,0.426,,,STAR,0.958,,,350.94445320202624,-4.592336271293628,17413981-3902532,265.415898,-39.04813,0.06,0.06,90.0,12.896,11.992,11.74,0.036,0.031,0.026,AAA,222,0,2451824.4978,0.770695
205035002015015,265.50765688986,-39.126160046628,QSO,0.588,,,GALAXY,0.998,,,350.91493872256734,-4.693825707956437,17420180-3907345,265.507507,-39.126251,0.06,0.06,90.0,12.633,11.988,11.818,0.027,0.027,0.024,AAA,222,0,2451824.4977,0.53145
