srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo_x,B_rgeo_xa,rpgeo,b_rpgeo_x,B_rpgeo_xa,Flag,angDist
201285311010007,248.113640944069,-47.9050663942516,STAR,0.648,,,,,,,336.35580218597204,0.0960290439476776,5941204105664020096,248.11372749526,-47.90507941872,375.35083,373.466461,377.672241,375.77951,373.76358,377.331726,10033,0.214072
201375509010067,131.861938742739,-45.6355243544042,STAR,0.641,,,,,,,265.218141830531,-1.3905019680132058,5329979686216514560,131.86184545392,-45.63545863449,578.930664,571.794128,587.739136,581.037292,574.057251,589.439697,10033,0.333345
201403501010001,206.00391426347,-61.366427967085,STAR,0.873,,,,,,,309.18885367958507,0.8649546290032921,5865871998528696576,206.00403194611,-61.36637411377,73.9412994,73.7275925,74.1300659,74.0629807,73.8229065,74.2935791,10033,0.280719
201403501010003,205.80507879645,-61.307524622415,QSO,0.65,,,,,,,309.10724962187885,0.941818209644606,5865875915518063872,205.80514653216,-61.30764041824,3139.51123,1772.89185,4645.53662,9424.74609,4674.44971,11164.21,10033,0.432993
201403501010009,205.88011904388,-61.563976968279,QSO,0.633,,,STAR,1.0,,,309.0911209067578,0.6833707756241887,5865820665046947840,205.88004245561,-61.56391802801,1356.97253,1210.98743,1560.07141,,,,10099,0.249519
201403501010020,206.15440554097,-61.216672846162,QSO,0.624,,,STAR,0.638,,,309.2901257340743,0.9968596360620626,5865881962853311744,206.15443199234,-61.21666904236,2272.77759,2079.13037,2479.87109,2220.71167,2016.52771,2544.83081,10033,0.047852
201403501010024,205.72340919443,-61.262204076068,GALAXY,0.675,,,GALAXY,1.0,,,309.0777992517058,0.9940344964468887,5865886738839792768,205.72334904556,-61.26210549406,2617.47729,1751.2749,3653.01831,,,,99,0.369851
201433801010001,239.18218572181,-53.411589989758,STAR,0.687,,,STAR,1.0,,,328.4691088647951,0.01296993361188046,5980879128075515904,239.18224894172,-53.41151994043,434.598816,431.226349,437.455841,434.718201,431.780518,437.665497,10033,0.286351
201433801010002,239.1279561431,-53.422701300114,QSO,0.699,,,,,,,328.43721767354714,0.025257944263248074,5980879059347466368,239.12795415269,-53.42258155658,2408.78711,1378.66943,3213.7937,3191.80396,1609.55884,4575.51709,10133,0.431098
201433801010005,238.93418266512,-53.123525512203,STAR,0.452,,,,,,,328.54046808127316,0.3290224269763676,5981074806773704320,238.93398108879,-53.12355170068,1071.75879,1040.96301,1095.98218,1057.88208,1030.79333,1082.73047,10033,0.44556
201433801010014,239.10941694724,-53.19104071816,STAR,0.457,,,STAR,1.0,,,328.57769074601623,0.2098026698855349,5980909295921443200,239.1096029687,-53.19098217109,358.315216,352.045074,363.843323,358.274139,352.734375,364.384583,10033,0.453227
