   l               b                  Area
   311.8538394     2.0713343         16.6389
   311.7529745     1.6343738          0.0000
   311.8561331     1.9490450          0.0000
   311.9112906     2.1300191          0.0000
   311.7682811     1.4756233          0.0000
   311.7896797     1.4097277          0.0000
   311.8915180     1.7500606          0.0000
   311.7315849     1.1684873          0.0000
   311.8319733     1.5074116          0.0000
   312.0114190     2.0788988         25.6121
   312.0093767     2.0587149          0.0000
   312.0707130     2.1773924          0.0000
   312.1096622     2.0586298          0.0000
   312.1110375     2.0141471          0.0000
   311.9878231     1.4481127          0.0000
   312.2309098     1.9885306          0.0000
   312.0156509     1.1125948          0.0000
   312.1974817     1.1510301          0.0000
   312.2368660     1.7429822          0.0000
   312.2668911     1.7275023          0.0000
   312.4341478     2.1234299          0.0000
   312.3629866     1.8594447          0.0000
   312.3453116     1.7715230         32.3893
   312.3695485     1.8287771          0.0000
   312.4510282     2.0443612          0.0000
   312.4712381     2.1045626          0.0000
   312.2707499     1.3859537          0.0000
   312.3031566     1.3844057          0.0000
   312.4024660     1.6939338          0.0000
   312.5514892     1.9773916          0.0000
   312.4627776     1.6786404          0.0000
   312.6157072     2.0604879          0.0000
   312.4393844     1.4756357          0.0000
   312.4409534     1.4790872          0.0000
   312.6739719     2.2110557          0.0000
   312.6741062     2.1573060          0.0000
   312.6084784     1.6719738          0.0000
   312.6577053     1.7949185          0.0000
   312.5798072     1.4974168          0.0000
   312.5910023     1.3174392          0.0000
   312.8202305     1.9493312          0.0000
   312.8234499     1.9090533          0.0000
   312.8730434     2.0627739          0.0000
   312.8003511     1.7764125          0.0000
   312.7898417     1.7204890          0.0000
   312.9088580     1.9896687          0.0000
   312.7292781     1.3808549          0.0000
   313.0384098     2.1878184          0.0000
   312.7185457     1.0987069          0.0000
   313.0965042     2.1184354          0.0000
   312.9303802     1.5918835         24.7176
   312.9291896     1.5846294          0.0000
   312.9666120     1.6391763          0.0000
   312.8778548     1.3550867          0.0000
   313.1535177     2.1661632          0.0000
   313.0844085     1.6821316          0.0000
   312.9587676     1.2930078          0.0000
   313.2751099     2.1261403          0.0000
   313.0065495     1.2472877          0.0000
   313.3670788     2.1465750          0.0000
   313.2653243     1.7706413          0.0000
   313.1742165     1.4044793          0.0000
   313.3266442     1.8238230          0.0000
   313.4528056     2.1118517          0.0000
   313.6151037     2.1987258          0.0000
   313.3716699     1.4736062          0.0000
   313.4686175     1.7113931          0.0000
   313.4681750     1.6708933          0.0000
   313.6518870     2.1768254          0.0000
   313.4783001     1.4897491          0.0000
   313.6773054     1.9042021          0.0000
   313.6565551     1.8227272          0.0000
   313.7542612     2.0196687          0.0000
   313.8388161     2.0525710          0.0000
   313.8362346     1.9823525         25.5794
   313.8260967     1.9026538          0.0000
   313.9271144     1.9697442          0.0000
   313.7010240     1.2736162          0.0000
   313.8650334     1.7311724          0.0000
   313.7658838     1.4351970          0.0000
   313.7751781     1.3556056          0.0000
   314.0728534     2.0788930          0.0000
   313.7752546     1.0906863         30.6107
   313.7955153     1.0811244          0.0000
   313.9070706     1.3931732          0.0000
   314.2082336     2.0962558          0.0000
   314.2167585     2.0524773          0.0000
   314.3325411     2.1816221          0.0000
   314.2418641     1.8521449          0.0000
   314.3636088     2.1706565          0.0000
   314.1681319     1.5837963          0.0000
   314.2988515     1.7552961          0.0000
   314.4412306     2.1328587          0.0000
   314.1645527     1.3374986          0.0000
   314.1226517     1.2175203          0.0000
   314.1439491     1.1603852          0.0000
   314.1843301     1.1715491         39.8042
   314.5716106     2.1053214          0.0000
   314.4546894     1.7694401          0.0000
   314.6273009     2.1061975          0.0000
   314.4592961     1.6239387          0.0000
   314.6038878     1.7570797          0.0000
   314.6886503     1.9405450          0.0000
   314.3869490     1.0828377          0.0000
   314.4763799     1.2868600          0.0000
   314.6188792     1.6508376          0.0000
   314.5423280     1.4239295          0.0000
   314.8321294     2.1310550          0.0000
   314.5726853     1.4075715         33.5365
   314.6301026     1.5467752          0.0000
   314.7168833     1.7754566          0.0000
   314.8351627     2.0401434          0.0000
   314.8788778     1.9972395          0.0000
   314.8268997     1.8594786          0.0000
   314.6494160     1.3871355          0.0000
   314.7945284     1.7661580         38.5708
   314.8219389     1.7702752         22.1519
   314.8359439     1.8030610          9.8795
   314.8594100     1.7862851          0.0000
   315.0318895     2.2139359          0.0000
   315.0556172     2.1931947          0.0000
   315.0123857     2.0416799          0.0000
   314.8593418     1.5497868          0.0000
   315.0437111     1.8471379          0.0000
   315.1115450     1.9017072          0.0000
   315.0725882     1.6434759          0.0000
   314.9316730     1.1885528          0.0000
   315.1380995     1.6492281          0.0000
   315.1463472     1.6022542          0.0000
   315.0392104     1.2110242          0.0000
   315.1659538     2.1906174          0.0000
   315.1662187     2.0028223          0.0000
   315.2196067     2.1106960         32.6760
   315.2418092     2.0768415         28.8193
   315.2178297     1.9284799          0.0000
   315.3132652     2.1675870          0.0000
   315.3476225     2.1376036          0.0000
   315.3034080     1.9905112         39.4574
   315.3094427     1.9136283         43.1412
   315.4016750     2.0975113         25.8258
   315.3647346     1.9150634          0.0000
   315.4571352     2.1227694          0.0000
   315.2461332     1.5532201          0.0000
   315.4391623     2.0175084         31.9734
   315.2160885     1.4457150          0.0000
   315.4987286     2.0910791         29.6931
   315.3667189     1.7231643          0.0000
   315.5747793     2.2120461          0.0000
   315.4856436     1.9525251         41.1495
   315.4917848     1.9575925         24.6052
   315.5262150     2.0306107         35.7866
   315.3777763     1.5088772          0.0000
   315.2379154     1.1408383          0.0000
   315.4425241     1.5433651          0.0000
   315.6536440     2.0543087          0.0000
   315.3931885     1.3821610          0.0000
   315.6170579     1.8449268          0.0000
   315.4893425     1.5258771         15.5222
   315.4736098     1.4487931         27.0121
   315.7512663     2.1187635          0.0000
   315.4995757     1.4938463         30.6630
   315.6867603     1.9528388          0.0000
   315.4701325     1.3841756         26.8609
   315.5604948     1.5837055          0.0000
   315.6776941     1.8558382         34.0559
   315.6634472     1.7910997          0.0000
   315.6234357     1.6163423          0.0000
   315.5140590     1.3242605          0.0000
   315.7782700     1.9589218         38.6896
   315.8298441     2.0674433         22.8883
   315.8077025     1.9765343         28.0085
   315.8653079     2.1003375         22.3286
   315.8690275     2.0988400          9.2795
   315.6658271     1.5371061         37.9684
   315.7586525     1.7435832          0.0000
   315.8868325     2.0534571          8.8317
   315.9455721     2.1864072          0.0000
   315.8926067     2.0445414         18.5545
   315.9466140     2.1598120          5.4586
   315.9449792     2.1493270         15.0925
   315.7343065     1.6152369         25.3952
   315.8163878     1.7817499          0.0000
   315.9886610     2.1944424          0.0000
   315.7584257     1.6185075         19.8177
   315.6972090     1.4681741          0.0000
   315.9136291     1.9596930         32.3313
   315.7675278     1.5928849          0.0000
   316.0172823     2.1617329         16.0650
   316.0056847     2.1092875         22.0055
   315.9437643     1.9517717         21.4516
   315.9890841     2.0022264         17.7385
   316.0920273     2.2022245          0.0000
   316.1021586     2.1866704         20.5524
   316.1147323     2.2167303          0.0000
   316.0135056     1.9714728         17.7748
   316.0391337     2.0290426         16.6504
   316.0640084     2.0635703         25.4498
   315.9517268     1.7900963          0.0000
   315.8942801     1.6277428          0.0000
   315.7682345     1.3191608          0.0000
   316.0226615     1.8969585         42.7401
   315.9463705     1.5684509          0.0000
   315.8436978     1.3132750          0.0000
   316.1397567     2.0171357         28.5206
   316.2015798     2.1632413          0.0000
   315.9942301     1.6463223          0.0000
   316.1320248     1.9399423         26.0276
   315.9960558     1.6022359         43.1738
   315.9843032     1.5637235          0.0000
   316.1860586     1.9981552         26.7268
   316.1476093     1.8843133         29.9806
   316.1386841     1.8359621         32.0932
   316.2496907     2.0442116         36.0742
   315.9421418     1.2491936          0.0000
   316.1787789     1.7996287         24.7626
   316.1720860     1.7780622         32.5013
   316.3440564     2.1736959          0.0000
   316.3264187     2.1260160         17.1253
   316.3358006     2.1186424         10.6294
   316.2086581     1.7531288         30.6030
   316.3455546     2.0680554         25.1433
   315.9970084     1.2435626         13.4351
   315.9981082     1.2385348          2.2186
   316.3071467     1.9530431         34.1102
   316.0067476     1.2438224          0.0000
   315.9936035     1.2068375          0.0000
   316.2185111     1.7264884          0.0000
   316.3495155     2.0065061         28.8883
   316.3264757     1.9467630         38.9842
   316.4427016     2.1401761          0.0000
   316.4293134     1.9301212          0.0000
   316.1957239     1.3519834          0.0000
   316.2314053     1.3991182          0.0000
   316.5740746     2.1614793          0.0000
   316.2803771     1.4146562          0.0000
   316.5612522     1.9579700          0.0000
   316.3829404     1.4377237          0.0000
   316.2726770     1.1783714          0.0000
   316.4469943     1.5726248          0.0000
   316.4571083     1.5927541          0.0000
   316.5164093     1.7253136          0.0000
   316.3287476     1.2247222          0.0000
   316.3294198     1.2097310          0.0000
   316.3173400     1.1135355         42.7859
   316.5759997     1.6584693          0.0000
   316.3215590     1.0695828          0.0000
   316.6979782     2.2141476          0.0000
   316.6894532     2.1448946          0.0000
   316.6103972     1.7970411          0.0000
   316.7394293     1.9363281          0.0000
   316.8082483     2.0225670          0.0000
   316.8359444     2.0497945          0.0000
   316.9480351     2.2013812          0.0000
   316.6684370     1.5120908          0.0000
   316.9612105     2.1081489          0.0000
   317.0061908     2.2031449          0.0000
   316.9958863     2.1792804         11.3673
   316.6546013     1.3999365          0.0000
   317.0171655     2.2013171          1.4006
   317.0176011     2.2018243          0.0000
   316.8392108     1.7884483          0.0000
   316.8387072     1.7289640          0.0000
   317.0517689     2.1775580          0.0000
   317.0632231     2.1583701         39.1833
   316.9821267     1.8845793          0.0000
   316.6667395     1.1484935          0.0000
   317.1511641     2.1876926          0.0000
   316.9354839     1.6858895          0.0000
   316.7261854     1.1383712         15.6436
   316.7660490     1.1700125          0.0000
   316.8965043     1.4548624          0.0000
   317.2473022     2.2229891          0.0000
   317.0342368     1.7396166          0.0000
   317.1311206     1.9433433          0.0000
   316.7767114     1.1209813         31.8991
   317.1862856     2.0057982         39.0413
   317.2137110     2.0071182         28.0483
   317.1830452     1.8977304         22.9535
   317.1939867     1.8850529          0.0000
   317.3122440     2.0887814          0.0000
   317.3262525     2.0528223          8.0914
   317.3120388     2.0194927          9.7276
   317.3182648     2.0324273          3.7820
   317.0869366     1.5212352          0.0000
   317.0621823     1.4606768          0.0000
   317.2822718     1.9401171         31.6717
   317.1375608     1.6163708          0.0000
   317.3253460     2.0126070          2.6371
   317.3364476     2.0232349          2.6658
   317.0591423     1.3846111          0.0000
   317.3322183     1.9710819          8.0699
   317.3583013     1.9991326          6.0899
   317.3728182     2.0255757         15.2874
   317.3617586     1.9535343         23.5974
   317.4666957     2.1359612          0.0000
   317.2657555     1.6509017         41.8581
   317.4329255     2.0127168         19.4316
   317.3471712     1.8201447          0.0000
   317.2212566     1.5195137          0.0000
   317.2673846     1.6192729         19.6534
   317.4572328     2.0244441          0.0000
   317.3235858     1.7187569          0.0000
   317.2719100     1.5826974          0.0000
   317.4422898     1.8751548         27.2836
   317.2021166     1.3448107          0.0000
   317.4551673     1.8634063         16.8413
   317.4580765     1.7824648         42.8687
   317.6322117     2.1063145          0.0000
   317.1917355     1.1373371          0.0000
   317.4560443     1.6966960         32.8503
   317.5426226     1.8797363          0.0000
   317.2789714     1.2506093          0.0000
   317.4747274     1.6674312          0.0000
   317.2688229     1.2083710         21.0897
   317.2774970     1.2122899          2.3147
   317.6283672     1.9317946          0.0000
   317.2984411     1.2056647          0.0000
   317.6247873     1.8106558          0.0000
   317.3250608     1.0894819          0.0000
   317.7082544     1.8996200          0.0000
   317.6564315     1.7377113          0.0000
   317.7807642     1.9720197          0.0000
   317.5761936     1.4924888          0.0000
   317.4892504     1.3009691          0.0000
   317.6790204     1.6204094          0.0000
   317.9030228     2.0551895          0.0000
   317.7084402     1.6266709          9.8727
   317.7301823     1.6249970          0.0000
   317.7448666     1.6482748         33.5703
   317.9790139     2.1083941          0.0000
   317.8633816     1.7148329          0.0000
   318.0292620     2.0600923          0.0000
   317.8583605     1.6458278          0.0000
   317.7441008     1.0632533          0.0000
   318.0109110     1.5755712          0.0000
   317.9328526     1.4083891          0.0000
   317.8883702     1.1935379          0.0000
   317.8424739     1.0311363          0.0000
   318.0600956     1.2176408          0.0000
   318.2311120     2.1793516          0.0000
   318.0567570     1.7787946          0.0000
   318.2121695     1.7045373          0.0000
   318.4663566     2.2158872          0.0000
   318.0796251     1.4139973          0.0000
   318.4640176     2.1939071          0.0000
   318.3325876     1.9163658          0.0000
   318.2806501     1.8002048          0.0000
   318.3917956     1.8493905          0.0000
   318.5874583     2.1553169          0.0000
   318.3272478     1.6151504          0.0000
   318.5854655     2.1278066          0.0000
   318.2040500     1.2829634          0.0000
   318.5418428     1.8753332          0.0000
   318.5525904     1.8773903         10.7128
   318.6054138     1.9276951          0.0000
   318.3431919     1.3966023          0.0000
   318.3444990     1.3957754         11.0207
   318.3446841     1.3796302          0.0000
   318.5922855     1.8340567          0.0000
   318.2986189     1.2133857          0.0000
   318.4533563     1.4680832          0.0000
   318.3450673     1.1545915         40.8196
   318.5634561     1.5319414          0.0000
   318.3510510     1.1069149          0.0000
   318.6427264     1.5980373          0.0000
   318.4784110     1.2607520          0.0000
   318.7156642     1.7119481          0.0000
   318.8342770     1.9412503          0.0000
   318.8840765     2.0275486          0.0000
   318.8649975     1.9526848          0.0000
   318.6359460     1.4918782         32.7230
   318.7398319     1.6559882         28.0784
   318.7082888     1.5653645         31.3494
   318.5845532     1.2807770          0.0000
   318.6499125     1.4095254          0.0000
   318.8484574     1.7518335          0.0000
   319.0050363     2.0497939          0.0000
   318.7919214     1.6040827         37.5230
   318.7015285     1.4232042          0.0000
   318.8047260     1.5472548          0.0000
   318.6832844     1.2894615          0.0000
   318.9580271     1.6881513          0.0000
   319.0128703     1.7636444          0.0000
   318.9024118     1.4601210          0.0000
   319.0625760     1.7117279         38.1878
   318.9983329     1.5714605          0.0000
   319.3469417     2.2222881          0.0000
   319.1216363     1.7403317          0.0000
   319.0012583     1.4713067          0.0000
   318.8505462     1.1721530          0.0000
   319.3787168     2.1600825          0.0000
   319.3366354     2.0710636          0.0000
   319.1382554     1.5482582          0.0000
   319.3015000     1.8528219          0.0000
   319.2909541     1.7873641          0.0000
   318.9972829     1.2219880          0.0000
   319.5233692     2.2147920          0.0000
   319.3780237     1.8377637          0.0000
   319.4538866     1.9784136         40.4716
   319.4746835     1.9822406         16.4585
   319.1882287     1.4095603          0.0000
   319.5288733     2.0555902         38.8533
   319.3607279     1.6998896          0.0000
   319.4791918     1.9045812         33.2447
   319.3743015     1.6742507          0.0000
   319.5297852     1.7425184         23.4708
   319.4206348     1.4691701          0.0000
   319.4335181     1.4476021          7.2472
   319.4782263     1.5109728         37.9695
   319.4251316     1.4052950         31.1570
   319.4346845     1.3614019          0.0000
   319.3917168     1.2768643          0.0000
   319.4891861     1.4564841          7.1209
   319.4849123     1.4371034         15.3942
   319.5726940     2.1463499          0.0000
   319.5332368     2.0243282         29.2090
   319.5616522     1.9154932          0.0000
   319.7007108     2.1491816          0.0000
   319.5410472     1.8283334         38.8515
   319.7038808     2.1258792          0.0000
   319.5135426     1.7638773         30.0833
   319.6974686     2.0715557          0.0000
   319.5637444     1.6984336          0.0000
   319.5569437     1.5820989          0.0000
   319.7018738     1.8245278          0.0000
   319.5373684     1.4647791         25.4535
   319.7366743     1.7683783          0.0000
   319.5792399     1.4147211          0.0000
   320.0828612     2.2222871          0.0000
   319.6805802     1.4403283          0.0000
   319.6570138     1.3879843         32.3110
   319.6932089     1.4311563         19.6572
   319.6913822     1.4015345         21.8042
   320.0395319     2.0416776          0.0000
   319.9247779     1.7696075          0.0000
   319.6405550     1.2323373          0.0000
   320.0695364     1.9472998         41.1826
   319.8357009     1.5003309          0.0000
   320.1777332     2.1285052          0.0000
   319.6678963     1.1851470         13.4964
   320.0896706     1.9603543          9.8419
   319.6686053     1.1665233          0.0000
   320.0247711     1.8236349          0.0000
   319.9674621     1.7090106         26.9133
   320.1384802     2.0058481         26.8966
   319.9056622     1.5743446          0.0000
   320.1111480     1.9289133          9.2121
   319.8086742     1.3538100          0.0000
   320.0035938     1.7110127         12.4984
   320.1363564     1.9436695         11.0222
   319.9162446     1.5065529          0.0000
   320.0023977     1.6627930         26.2382
   319.7446299     1.1753811         25.3367
   320.0310845     1.6979672         27.5040
   320.1384620     1.8947986         16.0246
   320.1967255     1.9843239          0.0000
   319.7669889     1.1710030         31.6340
   319.9077307     1.4256618         29.9864
   320.0402107     1.6639771         37.5896
   320.1656641     1.8681447          0.0000
   319.7414954     1.0729200          0.0000
   319.7798137     1.1418173          0.0000
   319.9437479     1.3826957          0.0000
   320.2643614     1.9183823          0.0000
   320.1618876     1.6235364          0.0000
   320.1797499     1.5866700          0.0000
   320.0857039     1.3901893          0.0000
   319.9906584     1.2143437          0.0000
   320.2622332     1.6962012          0.0000
   320.4790821     2.0621350          0.0000
   320.0396192     1.1563124         31.0266
   320.2048486     1.4166685          0.0000
   320.0883226     1.1928438          0.0000
   320.5158362     1.9465367          0.0000
   320.6939828     2.2200860          0.0000
   320.6636339     2.0945894          0.0000
   320.3620910     1.4755637          0.0000
   320.5451413     1.7640534          0.0000
   320.7182157     2.0325362          0.0000
   320.6632933     1.9286170          0.0000
   320.3276887     1.2968656          0.0000
   320.4155835     1.4085305          0.0000
   320.5732259     1.6254999          0.0000
   320.7310951     1.8706879          0.0000
   320.9259331     2.1555256          0.0000
   320.7364849     1.7869216          0.0000
   320.6918815     1.6069434          0.0000
   320.8301658     1.8491160         42.5224
   320.4674459     1.1442764          0.0000
   320.8558204     1.8186260          0.0000
   320.9459295     1.9530471          0.0000
   320.9594030     1.9624302          0.0000
   320.7257330     1.5410298         34.7334
   320.7559776     1.5516768         39.7882
   320.7256315     1.4324320          0.0000
   320.8519008     1.5025848         29.9070
   320.7616923     1.3443247         28.4843
   320.8937264     1.5586936          0.0000
   320.7617591     1.3197142          0.0000
   320.6820892     1.1761541          0.0000
   320.9246691     1.5410489         24.5604
   320.8463436     1.3889943         25.9474
   320.8777676     1.4358293         20.7368
   320.6965163     1.0779755         24.7257
   320.8776926     1.3882615         25.8355
   320.9385393     1.3942607         43.0313
   320.8475634     1.1454650          0.0000
   321.0422805     1.8883718          0.0000
   321.0571280     1.8607248          0.0000
   321.2592611     2.1343769          0.0000
   320.9896187     1.6182083          0.0000
   321.1574534     1.8674274          0.0000
   321.2083559     1.9298896          0.0000
   321.0098636     1.5455245         39.6944
   321.1140836     1.6738670          0.0000
   321.4255260     2.1958292          0.0000
   321.3500733     2.0535990         20.6832
   321.3496104     2.0470385         29.3216
   321.4574620     2.1869756          8.2958
   321.4147369     2.1102284         37.6289
   321.4669309     2.1907372          0.0000
   321.1014806     1.5150441          0.0000
   321.2332039     1.7353338          0.0000
   321.0082214     1.3249222          0.0000
   321.3998771     1.9972242          0.0000
   321.5716467     2.1699726          0.0000
   321.3659524     1.8069869          0.0000
   321.5300905     2.0870971         35.6311
   321.5658866     2.0754754         43.0684
   321.2853851     1.5721061          0.0000
   321.3295978     1.6451104         42.1446
   321.0628523     1.1511595          0.0000
   321.6544722     2.1260580          0.0000
   321.5092763     1.8349381          0.0000
   321.4048989     1.6493088          0.0000
   321.3006279     1.3821209          0.0000
   321.6766557     2.0100542          0.0000
   321.1643395     1.0968688          0.0000
   321.5808215     1.6795315          0.0000
   321.5259976     1.5034116          0.0000
   321.7692232     1.9064201          0.0000
   321.7354575     1.8054016          0.0000
   321.7420791     1.7733705          0.0000
   321.3400882     1.0731705          0.0000
   321.4635057     1.2707687          0.0000
   321.7039835     1.6177281          0.0000
   321.5042381     1.1865305          0.0000
   322.0914341     2.1323794          0.0000
   321.6812173     1.4443984          0.0000
   321.6962363     1.3938864         30.4900
   321.7026083     1.3985397         10.6200
   322.1876245     2.1750436          0.0000
   322.1436808     2.0821764         36.8326
   322.1119270     2.0238340          0.0000
   321.7185694     1.3489159          0.0000
   321.7953490     1.4377170          0.0000
   322.2369650     2.1613158          0.0000
   321.9860974     1.7371662          0.0000
   322.1747263     1.9390696          0.0000
   322.1756050     1.8234918          0.0000
   321.8649784     1.2756064          0.0000
   322.3052776     1.9783715          0.0000
   322.2915424     1.9016789          0.0000
   322.2781614     1.7861377         40.5646
   322.0733209     1.4467778          0.0000
   322.2466171     1.7290752          0.0000
   322.0590471     1.2618001          0.0000
   322.0266667     1.1710138          0.0000
   322.4112914     1.7768606          0.0000
   322.0022493     1.0966411          0.0000
   322.3654889     1.6496996          0.0000
   322.3844877     1.6025547          0.0000
   322.1874268     1.2176208          0.0000
   322.4329139     1.4873467          0.0000
   322.3327554     1.3093943          0.0000
   322.2506606     1.1223849          0.0000
   322.2327858     1.0652941          0.0000
   322.4173495     1.0298992          0.0000
   322.5759824     2.1466183          0.0000
   322.6793014     2.1377323          0.0000
   322.6419372     1.9763311          0.0000
   322.5582051     1.7193920          0.0000
   322.8603276     2.1597536          0.0000
   322.8818218     2.1517792          0.0000
   322.7208900     1.7729425          0.0000
   322.4300916     1.2198355          0.0000
   322.8882830     1.9335949          0.0000
   322.9101459     1.9317047          0.0000
   323.1633411     2.1079185          0.0000
   322.9067541     1.6001220          0.0000
   323.3202950     2.1219335          0.0000
   323.3241768     2.1062973         31.5751
   322.6437272     1.0346977          0.0000
   323.3301649     2.0529018          0.0000
   322.7071668     1.0349160          0.0000
   323.2018124     1.7044531          0.0000
   323.4185779     1.9899076          0.0000
   323.1402395     1.4209348          0.0000
   323.5730529     1.8586965          0.0000
   323.6825647     1.7162895          0.0000
   323.8760672     1.9958187          0.0000
   323.6023999     1.2127824          0.0000
   323.6964778     1.2405151          0.0000
   324.0558396     2.2032000          0.0000
   324.0647911     2.0955791          0.0000
   324.2990545     2.1749080          0.0000
   323.9571456     1.4799297          0.0000
   324.2171862     1.6952945          0.0000
   324.3916593     1.8447241          0.0000
   324.0432392     1.2363786          0.0000
   324.3119158     1.6296921          0.0000
   324.5452029     1.9495518          0.0000
   324.6369362     2.0474187          0.0000
   324.7662393     2.1727930          0.0000
   324.4394146     1.6021255          0.0000
   324.4719214     1.6470594          0.0000
   324.8619477     2.1707696          0.0000
   324.7486498     1.9235196          0.0000
   324.8825439     1.8822980          0.0000
   324.6208787     1.4710159          0.0000
   325.0649320     2.0864417          0.0000
   325.1743992     2.2025064          0.0000
   324.9091605     1.6874416          0.0000
   325.2736028     2.1400326          0.0000
   325.2920966     2.1139365         40.8667
   324.7285943     1.2342075          0.0000
   325.2638139     1.9274780          0.0000
   325.1851100     1.7768389          0.0000
   325.1414925     1.5933529          0.0000
   325.3356503     1.4319923          0.0000
   325.3622839     2.0914488         35.7198
   325.3950381     2.1095819          0.0000
   325.4327432     2.0803005          0.0000
   325.5501754     2.2036238          0.0000
   325.6361970     2.0988448          0.0000
   325.6957918     2.1698256          0.0000
   325.7244042     2.0269836          0.0000
   325.6112662     1.8581984          0.0000
   325.7741298     2.0372323          0.0000
   325.9321217     2.2150821          0.0000
   325.6209482     1.7572563          0.0000
   325.3962590     1.4347167          0.0000
   325.3593954     1.3564509          0.0000
   325.6830640     1.7616320         39.5124
   325.7693296     1.7596666         24.1845
   325.8136940     1.8052841          0.0000
   325.7596465     1.7072551         34.8322
   325.9918155     1.9731702          0.0000
   325.8015845     1.6621325          0.0000
   326.2179957     2.2116729          0.0000
   325.7371124     1.5300488          0.0000
   326.2646382     2.2254171          0.0000
   326.0484095     1.8855006          0.0000
   325.9035515     1.6599784          0.0000
   326.1532921     1.8802878          0.0000
   326.4023711     2.1786707          0.0000
   326.4405419     2.1639066          0.0000
   325.8368153     1.3177235          0.0000
   326.0304951     1.4378130          0.0000
   326.4215563     1.9110630          0.0000
   326.4954795     1.9691011          0.0000
   325.9315088     1.1927487          0.0000
   326.6541369     2.1641983          0.0000
   326.6756301     2.1896754          0.0000
   326.1862818     1.4629148          0.0000
   326.5604388     1.8948867          0.0000
   326.7146222     2.0922564          0.0000
   326.5918794     1.8444258          0.0000
   326.7882543     2.0629106          0.0000
   326.5094625     1.6331320          0.0000
   326.6329748     1.7902283          0.0000
   326.4944712     1.6024679          0.0000
   326.5201214     1.6110666          0.0000
   326.5403653     1.4780594          0.0000
   326.7350381     1.5330545          0.0000
   326.8532805     2.0656760          0.0000
   326.9518396     2.0466893          0.0000
   326.9673660     2.0492605          0.0000
   327.0607963     2.1146777          0.0000
   327.1523898     2.1637438          0.0000
   326.9684970     1.8587140          0.0000
   327.1768976     2.1040834          0.0000
   326.8641214     1.5996254          0.0000
   327.3382465     2.2216006          0.0000
   327.1450448     1.9521618          0.0000
   326.9942266     1.6980213          0.0000
   327.0691430     1.7423412          0.0000
   327.4067732     2.1415389          0.0000
   327.3594733     2.0222230          0.0000
   327.1725154     1.7736970          0.0000
   327.5144171     2.2141681          0.0000
   326.9137485     1.3700924          0.0000
   327.4608387     2.0854061          0.0000
   327.1621288     1.5746133          0.0000
   327.5620983     2.0835218          0.0000
   326.9978825     1.2130064          0.0000
   327.0347840     1.2081561          0.0000
   327.0177105     1.1655288          0.0000
   327.8031218     2.1807602          0.0000
   327.8002853     2.1631043          0.0000
   327.0297200     1.1447357          0.0000
   327.8476667     2.0639534          0.0000
   327.7806724     1.9739695          0.0000
   327.8236279     1.9644708          0.0000
   327.5880910     1.6510802          0.0000
   328.0306141     2.0701019          0.0000
   328.0446570     2.0614005          0.0000
   327.9364559     1.8889753          0.0000
   328.4602845     1.9990349          0.0000
   328.4889258     1.9249546          0.0000
   328.8237450     2.1770253          0.0000
   328.5837519     1.7759092          0.0000
   328.8577587     1.9633483          0.0000
   329.1278089     2.2058335          0.0000
   329.1085802     2.1080478          0.0000
   329.2357559     2.2157726          0.0000
   328.4463170     1.1591640          0.0000
   328.9834803     1.7997199          0.0000
   328.9541081     1.3973377          0.0000
   329.2020401     1.4452606          0.0000
   329.3241042     1.5796359          0.0000
   329.8361076     2.0958280          0.0000
   330.0601132     2.1989138          0.0000
   330.0693785     2.1981262          0.0000
   329.7924173     1.8006952          0.0000
   330.0689113     2.1270482          0.0000
   330.3403421     2.0114100          0.0000
   330.4265945     2.0468543          0.0000
   330.5109152     2.0353376          0.0000
   330.3724988     1.8486234          0.0000
   330.3617925     1.5622873          0.0000
   330.8981062     2.1495228          0.0000
   330.7614392     1.9236949          0.0000
   330.8746783     2.0212165          0.0000
   330.9998450     2.1609515          0.0000
   331.0488210     2.2127903          0.0000
   330.9396142     2.0691535         35.0371
   330.7640438     1.7927562          0.0000
   331.0214129     1.9952840          0.0000
   331.0403290     2.0066974          0.0000
   331.1990249     2.0932365          0.0000
   331.1926658     1.3799427          0.0000
   331.2761429     2.1522996          0.0000
   331.1994639     1.9688122          0.0000
   331.2313899     1.9691522          0.0000
   331.2649750     2.0017454         38.3785
   331.3074625     2.0373448          0.0000
   331.5278400     2.1561702          0.0000
   331.5408236     2.0536349          0.0000
   331.5564489     2.0222832         11.1569
   331.5341851     1.9585177          0.0000
   331.5969302     2.0132429          0.0000
   331.7107549     2.1398429          0.0000
   331.7904023     2.2274223          0.0000
   331.2012499     1.4169007          0.0000
   332.0311950     2.2230117          0.0000
   332.1036096     2.1267257          0.0000
   331.7488722     1.6568657          0.0000
   331.7480778     1.6460119          0.0000
   332.0596637     1.9726293          0.0000
   331.7902172     1.6280673          0.0000
   332.1215150     1.9299360          0.0000
   331.5461355     1.2744243          0.0000
   332.3956216     2.1902343          0.0000
   331.5503995     1.1111978          0.0000
   332.2190486     1.4138309          0.0000
   332.6723264     2.1686499          0.0000
   332.6699765     1.9830297          0.0000
   332.7687053     1.7989679          0.0000
   332.9910168     1.3225610          0.0000
   333.6775249     2.0292636          0.0000
   333.4879107     1.6122919          0.0000
   333.8577614     1.9670780          0.0000
   333.8160961     1.8002531          0.0000
   333.3984503     1.3578953          0.0000
   333.6646125     1.5840445          0.0000
   333.1685229     1.0307567          0.0000
