name,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_YSO,P_LMXB,P_NS,e_P_LMXB,e_P_NS,Class,Class_prob,Class_prob_e,conf_flag,ra,dec,PU_X,significance,F_b,HR_hms,P_inter,P_intra,G,J,W3,cp_counts,CSC_flags,GLON,GLAT,PU_TeV,TeV_extent,HESS,true_Class
2CXO J102403.1-574541,0.0005522088353413,0.2984287148594378,0.0458182730923694,0.0011044176706827,0.0005220883534136,0.1647791164658634,0.0029392996705557,0.1588506644833094,0.0305651640548224,0.0035846042319547,0.0023141500618518,0.0939269009348152,0.4765261044176707,0.0122690763052208,0.1979673855715513,0.023186417084931,LMXB,0.4765261044176707,0.1979673855715513,0.0,156.01320833333332,-57.76165,0.73,6.23,3.1514028794678385e-15,0.556032549641895,0.689,0.633,20.745687,,,3,conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.0-574523,0.0136964524765729,0.0253614457831325,0.0984287148594377,0.0002208835341365,0.0350200803212851,0.0457814591700133,0.0332347672477672,0.0199413683173929,0.0477289872075061,0.0015372773761249,0.0397371969633755,0.0268573602148897,0.5346636546184739,0.2468273092369478,0.2142738404889561,0.2031576715131921,LMXB,0.5346636546184739,0.2142738404889561,0.0,156.00433333333334,-57.75650555555556,0.74,10.14,2.017912761446824e-15,0.2636088110088672,1.0,0.978,19.77563,,,1,conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102402.8-574525,0.0177610441767068,0.0211295180722891,0.1490160642570281,0.0001104417670682,0.0229518072289156,0.0331124497991967,0.0342853401801762,0.0169437227572053,0.0644316921845196,0.0010456184751621,0.0295913828069783,0.0221393804442392,0.4428564257028112,0.3130622489959839,0.1827910317145012,0.1716194227700404,LMXB,0.4428564257028112,0.1827910317145012,0.0,156.01174999999998,-57.75696944444445,0.73,8.97,1.4082687702820262e-15,-0.009770829442950045,1.0,0.861,20.188118,,,1,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.5-574522,0.0241783801874163,0.0233417001338688,0.0024849397590361,4.0160642570281125e-05,0.0416415662650602,0.0760876840696117,0.0307504749684467,0.0310599542221215,0.0072897514689308,0.001001703862144,0.0509363682175377,0.046221549210581,0.5798644578313252,0.2523611111111111,0.1841320989155952,0.1645650077436974,LMXB,0.5798644578313252,0.1841320989155952,0.0,156.0065,-57.75636111111111,0.71,12.01,1.3879363720137381e-15,0.29013367238996024,1.0,1.0,,,,0,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102402.2-574535,0.0,0.0164257028112449,0.5441967871485943,0.0037550200803212,0.0678815261044176,0.3633333333333333,0.0,0.0166993967335456,0.1382629402004864,0.0076714064737848,0.0433848040932695,0.1285338010931389,0.0042369477911646,0.0001706827309236,0.0073066418687572,0.0015107600455795,HM-STAR,0.5441967871485943,0.1382629402004864,0.0,156.00954166666665,-57.75982777777778,0.72,13.07,1.2953917371914322e-14,-0.29472620904595104,1.0,0.575,12.956186,9.45,,6,extent|conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.8-574527,0.0071385542168674,0.0290361445783132,0.3234738955823293,0.0001506024096385,0.0117118473895582,0.0268022088353413,0.015488523211541,0.0383599023635604,0.1026514340173297,0.0012185375692165,0.0170133350064297,0.0203595824645599,0.2492486613119143,0.3524380856760375,0.1309487625679725,0.1308494946275396,NS,0.3524380856760375,0.1308494946275396,0.0,156.00787499999998,-57.75768333333333,0.72,6.95,6.767204117347682e-15,0.20644263475757932,1.0,0.575,14.479168,,,1,extent|conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.2-574519,0.0017018072289156,0.0336646586345381,0.2631676706827309,0.0923393574297188,0.0706576305220883,0.4873343373493976,0.0043973994995658,0.0266999707523212,0.1138650836974315,0.0581477004923798,0.0475953869223633,0.1576840797630382,0.0470180722891566,0.0041164658634538,0.0507099712147601,0.0087925556657616,YSO,0.4873343373493976,0.1576840797630382,0.0,156.00508333333332,-57.755475,0.74,6.93,3.874782374824517e-15,0.701196680841328,1.0,0.608,16.365585,13.251,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.9-574533,0.0158483935742971,0.0292720883534136,0.2525451807228915,0.0006827309236947,0.0111495983935742,0.0258232931726907,0.0264225065368174,0.0278292941361582,0.0819365054263046,0.0028944137795977,0.0171970170908641,0.0188254318414873,0.4023042168674698,0.2623744979919679,0.192015720729647,0.1715779832435345,LMXB,0.4023042168674698,0.192015720729647,0.0,156.00833333333333,-57.75922222222222,0.72,6.58,6.575784926605621e-15,0.5386354503865055,1.0,0.806,15.411744,,,1,extent,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102408.2-574626,0.0423393574297188,0.0291867469879518,0.1138805220883534,0.0035793172690763,0.0255672690763052,0.1341967871485943,0.0343028090794685,0.0249741829522188,0.0473464381782765,0.0066093229368948,0.0176866782042698,0.0387383625542665,0.33964859437751,0.31160140562249,0.154350078528457,0.140580886632801,LMXB,0.33964859437751,0.154350078528457,0.0,156.03420833333334,-57.77409444444445,0.73,6.36,1.4209101121342234e-15,0.34492485118137717,1.0,0.728,,13.96,,3,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102402.2-574539,0.014191767068273,0.036285140562249,0.1915311244979919,0.0001004016064257,0.0089759036144578,0.0307881526104417,0.0228161622273308,0.0271734614119337,0.0884105318718867,0.0009974640404129,0.0124531452178084,0.0223428358038902,0.2514457831325301,0.4666817269076305,0.1365453817552339,0.1398243985130183,NS,0.4666817269076305,0.1398243985130183,0.0,156.00945833333333,-57.761002777777776,0.74,6.49,3.429995653660364e-15,0.18185151114373196,1.0,0.287,19.954424,,,1,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.1-574528,0.0775418340026773,0.0062751004016064,0.0064156626506024,0.0,0.0003614457831325,0.0176522757697456,0.0858958176639299,0.0118652663356555,0.0139634812891057,0.0,0.0026655968470168,0.0180264931390949,0.3467771084337349,0.5449765729585007,0.241853821289709,0.2339352120268662,NS,0.5449765729585007,0.2339352120268662,0.0,156.00483333333332,-57.75778611111111,0.73,6.84,7.352341255521188e-15,0.6531698374839545,1.0,0.782,,,,0,extent,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102410.0-574725,0.0002510040160642,0.0139759036144578,0.2232028112449799,0.0301807228915662,0.0508433734939759,0.643293172690763,0.0017471438274374,0.0151526710147469,0.1060675949838441,0.0221726317307815,0.0454203324433162,0.1497817453824844,0.0355421686746987,0.0027108433734939,0.038533509908194,0.0070661428492065,YSO,0.643293172690763,0.1497817453824844,0.0,156.042,-57.79055555555556,0.74,8.42,7.905393556054237e-15,0.5317328562424897,0.244,0.625,16.641508,13.366,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102409.1-574704,0.0008232931726907,0.0075702811244979,0.0685240963855421,0.0405220883534136,0.0419076305220883,0.8031626506024097,0.0029612063951991,0.0098796822279825,0.0370485274826125,0.0317991263439329,0.0403773096886916,0.0762509586436313,0.0352309236947791,0.0022590361445783,0.0336438169601554,0.005982988335423,YSO,0.8031626506024097,0.0762509586436313,1.0,156.03833333333333,-57.78459722222222,0.72,8.45,9.069945460623091e-15,0.6038393662002957,0.473,0.973,17.326618,13.945,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102400.3-574533,0.0205522088353413,0.0070230923694779,0.0028463855421686,0.0,0.0096937751004016,0.0165110441767068,0.0326762139780646,0.0159489912056496,0.0088058624252947,0.0,0.0215616820323914,0.0182831135125453,0.6890261044176706,0.2543473895582329,0.2179237461059936,0.199530921781431,LMXB,0.6890261044176706,0.2179237461059936,0.0,156.00124999999997,-57.75921944444445,0.73,6.8,4.503490790853197e-15,0.46190000367331013,1.0,0.967,,,,0,conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102400.3-574531,0.0430672690763052,0.0354969879518072,0.1269595046854083,0.0007630522088353,0.0041114457831325,0.0287374497991967,0.0509197268836096,0.0249678988066265,0.0638771995911278,0.0028390812303362,0.0077937373078769,0.0195101724046402,0.2694854417670683,0.4913788487282463,0.146972521750339,0.1500264102674806,NS,0.4913788487282463,0.1500264102674806,0.0,156.0015,-57.758805555555554,0.72,8.18,7.421261244551074e-15,0.6131412819326119,1.0,0.553,20.16929,,,1,conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102409.8-574659,0.0088303212851405,0.0219779116465863,0.0341716867469879,0.0044126506024096,0.0614206827309237,0.7393624497991967,0.0102659276565949,0.0201353089718829,0.0297365592553678,0.0069406240290026,0.0442078773072833,0.1036284925974153,0.0766917670682731,0.0531325301204819,0.0454958650999839,0.041890938874931,YSO,0.7393624497991967,0.1036284925974153,1.0,156.04104166666667,-57.78308888888889,0.73,6.02,2.35841908552224e-15,0.15274236381380427,0.997,1.0,,15.719,,3,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.5-574540,0.0469879518072289,0.0077510040160642,0.0026054216867469,0.0,0.0043423694779116,0.0147489959839357,0.0661250821387844,0.020325547678677,0.0069248609530435,0.0,0.0124748692909853,0.0173230392089018,0.5614407630522089,0.3621234939759036,0.2403219312886604,0.2172709532955817,LMXB,0.5614407630522089,0.2403219312886604,0.0,156.006375,-57.76135,0.74,6.22,1.30034664574621e-15,0.3364575445347487,1.0,0.845,,,,0,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.4-574538,0.2269176706827309,0.0030923694779116,0.0034186746987951,1.004016064257028e-05,0.0016967871485943,0.0477510040160642,0.1527741369920456,0.0076101956213363,0.0085762563813235,0.0003168621252622,0.0079307574852801,0.0345009248874057,0.3566114457831325,0.3605020080321285,0.2134536270105,0.1850239669277261,NS,0.3605020080321285,0.1850239669277261,0.0,156.00612499999997,-57.7608,0.76,9.22,2.057858057972718e-15,0.6440765387644786,1.0,0.798,,,,0,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102400.1-574534,0.0396586345381526,0.0383232931726907,0.0897991967871486,0.002078313253012,0.0026907630522088,0.0285893574297188,0.0442785147683776,0.0255000226544069,0.0472506397218923,0.0047232868598112,0.0057492630089263,0.0196909041366144,0.2575301204819277,0.5413303212851406,0.1543779024999594,0.1637492945991088,NS,0.5413303212851406,0.1637492945991088,0.0,156.000625,-57.75965277777778,0.71,14.15,1.5111011200197962e-14,0.7128609421840572,1.0,0.806,20.207764,,,1,conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102400.3-574528,0.0225050200803212,0.0288654618473895,0.2685793172690763,0.0001907630522088,0.0102359437751004,0.0362449799196787,0.0307522924732678,0.0235955870988676,0.1072088307973762,0.0016361970308305,0.0163525712395197,0.0239357646429944,0.2597941767068273,0.3735843373493976,0.1416345101965548,0.1409185727161058,NS,0.3735843373493976,0.1409185727161058,0.0,156.00141666666664,-57.75785555555556,0.75,6.8,2.0989271875675017e-15,0.30618795066394666,1.0,0.09,17.86773,,,1,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102402.4-574559,0.0091014056224899,0.1734738955823293,0.0302811244979919,0.0830973895582329,0.0342469879518072,0.4719779116465863,0.0106837009205107,0.0669416630548411,0.0214879020570793,0.0344529327647635,0.0235394513490208,0.0780722736547639,0.1780070281124498,0.0198142570281124,0.0640898313558344,0.0232063203474948,YSO,0.4719779116465863,0.0780722736547639,1.0,156.01004166666664,-57.7665,0.72,7.53,8.837414397564697e-15,0.7691471338231571,0.245,0.49,20.243746,14.022,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.1-574553,0.0907781124497992,0.0450401606425702,0.0579869477911646,0.0190863453815261,0.0102459839357429,0.4142871485943775,0.0842565593996141,0.0214639675523828,0.0294930164687066,0.0148516474323376,0.010779411509829,0.0641096256109947,0.1600301204819277,0.2025451807228915,0.0851625645951769,0.1042912088725986,YSO,0.4142871485943775,0.0641096256109947,0.0,156.00483333333332,-57.76492222222223,0.73,6.1,4.243507240931608e-15,0.7660312092108936,0.908,0.815,20.423298,11.837,,4,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.2-574533,0.2076757028112449,0.0375351405622489,0.1034889558232931,0.005933734939759,0.0032078313253012,0.0467369477911646,0.1944259537961838,0.0223948973477532,0.0534202159850886,0.0087644569159292,0.0065529140332602,0.0305229970195681,0.162429718875502,0.4329919678714859,0.1098933703393612,0.1847998616886486,NS,0.4329919678714859,0.1847998616886486,0.0,156.00529166666666,-57.75929444444444,0.73,6.52,6.477071046885833e-15,0.8330987016421563,1.0,0.465,18.193855,,,1,extent|conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102400.4-574535,0.0185943775100401,0.0305271084337349,0.1725803212851406,8.032128514056225e-05,0.016039156626506,0.0328564257028112,0.0300482380776629,0.027287751372127,0.0689743129981373,0.000893063327949,0.0211098936744432,0.0197750786992952,0.348855421686747,0.3804668674698795,0.1660255026142504,0.1591857671051996,NS,0.3804668674698795,0.1591857671051996,0.0,156.0016666666667,-57.75985555555555,0.73,7.56,1.872054355968554e-15,0.06353880234792193,1.0,0.656,19.501,,,1,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.7-574549,0.0023995983935742,0.0353815261044176,0.0639257028112449,0.1053714859437751,0.0853714859437751,0.5782329317269076,0.0052442799506089,0.0239252399279163,0.0318531571450707,0.0418511666618217,0.0509346073049291,0.0846743092862579,0.1106224899598393,0.0186947791164658,0.054649307316523,0.0252962986716204,YSO,0.5782329317269076,0.0846743092862579,1.0,156.00729166666667,-57.76361111111111,0.72,6.65,4.7639250285425394e-15,0.6801460725473607,0.911,0.874,20.255735,15.206,,6,conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102400.7-574535,0.0001506024096385,0.3969076305220883,0.0584738955823293,0.0013253012048192,0.0009487951807228,0.2457881526104417,0.0014449390585658,0.1553329233853701,0.0345142941953643,0.0037844700391235,0.0032836412798125,0.0972553304281272,0.2562650602409638,0.0401405622489959,0.1413957915691401,0.0475794001420206,CV,0.3969076305220883,0.1553329233853701,0.0,156.00316666666666,-57.75973611111111,0.72,7.94,9.05384833022948e-15,0.4880112874459163,1.0,0.345,18.985353,,,3,extent|conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102358.7-574536,0.0008433734939759,0.085687751004016,0.6510366465863454,0.005863453815261,0.0275351405622489,0.122387048192771,0.0046905835602554,0.0564992452527723,0.0962272535930957,0.0085158692960975,0.0213742382409814,0.0591954521114169,0.0518925702811245,0.054754016064257,0.0311651058740506,0.0368654314243882,HM-STAR,0.6510366465863454,0.0962272535930957,1.0,155.99466666666663,-57.760244444444446,0.72,6.37,5.012174759945389e-15,0.17150860106341928,,,15.035568,,,3,conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102408.9-574714,0.0014357429718875,0.0023393574297188,0.0074397590361445,0.0231425702811245,0.0575602409638554,0.901214859437751,0.0038104441965571,0.005290486121878,0.0092628498573369,0.0217584675372122,0.058981058074607,0.0615709748566996,0.005441767068273,0.0014257028112449,0.0090173268437489,0.0041547335730885,YSO,0.901214859437751,0.0615709748566996,1.0,156.037125,-57.78746944444444,0.73,9.73,1.3917071438098504e-14,0.7143747417450482,0.022,0.777,18.885891,14.174,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102356.1-574530,0.0,0.0022489959839357,0.9486746987951808,0.0004819277108433,0.0214658634538152,0.0270983935742971,0.0,0.0067072486848622,0.0661523337358794,0.0029001255732291,0.0322935629872189,0.0401168438844078,1.004016064257028e-05,2.008032128514056e-05,0.0003168621252622,0.0004478854770777,HM-STAR,0.9486746987951808,0.0661523337358794,1.0,155.98412499999998,-57.75835833333333,0.72,6.78,2.8042657964367588e-15,-0.4109495488340326,0.696,0.766,13.532026,10.633,,8,conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102358.8-574537,0.0208383534136546,0.0018273092369477,0.1108785140562249,0.0,0.000441767068273,0.0586897590361445,0.0698708426179354,0.0089764794381915,0.1200866784949963,0.0,0.0029065205657202,0.0551335986859417,0.2503564257028112,0.5569678714859437,0.2133788912357556,0.2278424982127934,NS,0.5569678714859437,0.2278424982127934,0.0,155.99537499999997,-57.76054166666667,0.73,6.5,7.149452894121968e-15,0.5184714123821537,,,,,,0,extent|conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102400.8-574556,0.0016967871485943,0.0251355421686747,0.0296335341365461,0.006937751004016,0.0286345381526104,0.7849497991967872,0.0046627390443659,0.0208489832442453,0.0239049886503151,0.0105411441104862,0.0249006664133047,0.0857992133707239,0.1074397590361445,0.0155722891566265,0.0486911235556103,0.0159765467297461,YSO,0.7849497991967872,0.0857992133707239,1.0,156.00358333333332,-57.76579722222223,0.72,10.87,1.639339452158806e-15,0.31876991885584827,1.0,1.0,20.398914,12.358,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102357.8-574542,0.0185692771084337,0.0035893574297188,0.0052761044176706,0.0,0.0096335341365461,0.0100602409638554,0.0353473250305251,0.0107877208806004,0.0120800958133384,0.0,0.024893567209258,0.015000716416465,0.5204919678714859,0.4323795180722892,0.2380186406613024,0.2319296604125139,LMXB,0.5204919678714859,0.2380186406613024,0.0,155.9908333333333,-57.76178611111112,0.74,12.73,1.774801734028478e-15,-0.06252633529448916,1.0,0.835,,,,0,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102435.1-575224,0.002183734939759,0.1423493975903614,0.0401907630522088,0.1897489959839357,0.0838102409638554,0.2119277108433735,0.0046995537589959,0.0646560471402137,0.0342333663533033,0.0673447386073063,0.0451314677631299,0.075734585443788,0.313504016064257,0.0162851405622489,0.1259786652749505,0.0236442439388005,LMXB,0.313504016064257,0.1259786652749505,0.0,156.14649999999995,-57.8734,1.87,6.31,5.678239705857161e-15,0.6512155059882505,1.0,0.964,18.089508,15.447,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102336.5-574212,4.0160642570281125e-05,0.0580622489959839,0.1272088353413654,0.006144578313253,0.3906325301204819,0.3070532128514056,0.000632768166122,0.0376890229752163,0.0580559473903055,0.0084707703590209,0.0972715801637965,0.0765275014101418,0.1102961847389558,0.0005622489959839,0.0544468541343542,0.0023903366097242,LM-STAR,0.3906325301204819,0.0972715801637965,0.0,155.90224999999995,-57.70348055555556,0.74,14.52,1.0682650542214131e-14,-0.830050296505433,1.0,1.0,16.048769,13.984,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102401.7-574623,0.0075451807228915,0.1373744979919678,0.0730672690763052,0.0036947791164658,0.001656626506024,0.174894578313253,0.0163987058831077,0.0894756321912795,0.0362043959263769,0.0068437854912803,0.004394670855102,0.1074653803351375,0.3972038152610442,0.2045632530120482,0.1312988368122248,0.1543476628270122,LMXB,0.3972038152610442,0.1312988368122248,0.0,156.00720833333332,-57.77305555555555,0.72,8.28,6.986176916186434e-15,0.5493496576610015,0.95,0.655,19.493736,,,3,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102358.7-574546,0.0042871485943775,0.2269829317269076,0.1364307228915662,0.0029216867469879,0.0057128514056224,0.3623443775100401,0.0079630980248124,0.1047673119733919,0.082662577557938,0.0061307275807699,0.0084973466448073,0.1014619312648543,0.1643323293172691,0.0969879518072289,0.0872743666511984,0.0617118759526044,YSO,0.3623443775100401,0.1014619312648543,0.0,155.99491666666663,-57.76305,0.73,7.25,1.3047920768453082e-15,0.2947241999191526,1.0,0.27,19.308012,,,3,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102407.6-574706,0.0031325301204819,0.0016666666666666,0.0320481927710843,0.0190863453815261,0.0751104417670682,0.8604819277108433,0.0059669530471953,0.0040886327693922,0.0270830044937601,0.0180415092098759,0.069304425315032,0.0819189983223027,0.0059638554216867,0.0025100401606425,0.0093386697424189,0.0058218872761048,YSO,0.8604819277108433,0.0819189983223027,1.0,156.031875,-57.78501388888888,0.78,6.23,2.97356237644598e-15,0.6321278791680345,0.911,0.255,19.568869,14.872,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102402.2-574630,0.0018273092369477,0.0036144578313253,0.0382530120481927,0.0342871485943775,0.0926656626506024,0.8126656626506024,0.0044240431709747,0.0087389816804525,0.0255110625518908,0.0274254379863975,0.0748784453199336,0.0892083984692579,0.0139759036144578,0.0027108433734939,0.0179517897565693,0.0068787578412646,YSO,0.8126656626506024,0.0892083984692579,1.0,156.00949999999995,-57.77525277777778,0.73,6.29,5.0078307167013314e-15,0.6601040197745517,0.945,0.479,18.732288,14.161,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102357.4-574554,0.1255798192771084,0.0069578313253012,0.0033032128514056,0.0,0.0027309236947791,0.0469201807228915,0.1071078046336244,0.0134157422311898,0.0074975660853973,0.0,0.009189347533457,0.0344429307953947,0.4244477911646586,0.3900602409638554,0.2097830808003615,0.1754670619652466,LMXB,0.4244477911646586,0.2097830808003615,0.0,155.98945833333332,-57.76505555555556,0.74,11.68,1.338387413806939e-15,0.3815466376100403,1.0,0.833,,,,0,conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102356.4-574539,0.001004016064257,0.0229618473895582,0.0188554216867469,0.0432630522088353,0.1167168674698795,0.7063353413654618,0.0032939695067349,0.0258904252727688,0.0160117789784007,0.0297340824411037,0.0798727892900414,0.1056823913202182,0.0865763052208835,0.0042871485943775,0.0564353608170975,0.0089326837904691,YSO,0.7063353413654618,0.1056823913202182,1.0,155.9853333333333,-57.760875,0.72,8.22,5.928777696895267e-15,0.5946929713336614,0.998,0.963,20.24628,15.693,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102355.1-574526,0.0001305220883534,0.0174598393574297,0.4014257028112449,0.0036646586345381,0.0473192771084337,0.5291365461847389,0.0011355525202053,0.0182300594875302,0.1524169614996043,0.0079649985558005,0.0323414955055761,0.1497007313762757,0.0006827309236947,0.0001807228915662,0.0026779844989789,0.0015425195989301,YSO,0.5291365461847389,0.1497007313762757,0.0,155.979875,-57.75748055555555,0.72,10.9,5.140927758313309e-15,-0.3144913880691286,0.99,0.718,14.369205,10.961,,8,conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102331.5-574149,0.0,0.0037851405622489,0.4809939759036144,0.0011847389558232,0.3911044176706827,0.0871385542168674,0.0,0.0071754761073504,0.131563141742592,0.0038308465065717,0.1315863212505904,0.0414819071720579,0.0357128514056224,8.032128514056225e-05,0.0335862180921082,0.000893063327949,HM-STAR,0.4809939759036144,0.131563141742592,0.0,155.88149999999996,-57.697175,1.03,6.1,2.894737433772743e-15,-0.5415620706788947,0.195,0.992,13.938567,12.717,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102408.0-574738,0.1224598393574297,0.0242821285140562,0.2067520080321285,0.0106224899598393,0.0093423694779116,0.1333785140562249,0.1090743298892008,0.018435320095476,0.0910691258020835,0.0121986924179783,0.0102674903848039,0.0418210629555786,0.1489708835341365,0.3441917670682731,0.1186865732463758,0.1438942394022628,NS,0.3441917670682731,0.1438942394022628,0.0,156.03375,-57.79399444444445,0.76,6.16,4.210098449098846e-15,0.7217862022154256,0.921,0.596,,14.802,,3,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102414.9-574935,4.0160642570281125e-05,0.0042068273092369,0.5768072289156626,0.0006726907630522,0.3447590361445783,0.0554618473895582,0.000632768166122,0.0078088593916969,0.1472612520991209,0.0028086902451536,0.1372524438228749,0.0352234439716921,0.0179518072289156,0.0001004016064257,0.0203492542242807,0.0009974640404129,HM-STAR,0.5768072289156626,0.1472612520991209,0.0,156.06241666666665,-57.82662777777778,0.81,6.49,3.761164670504289e-15,-0.6391554673389169,0.408,0.37,13.508261,12.304,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102355.5-574657,0.0036847389558232,0.0169327309236947,0.0086746987951807,0.0017068273092369,0.050968875502008,0.9056576305220884,0.0067828491984099,0.0223574095498738,0.0120884762771473,0.0046698426877076,0.0469682886192339,0.0730505039864297,0.0046987951807228,0.0076757028112449,0.0094262350965107,0.0141294891744068,YSO,0.9056576305220884,0.0730505039864297,1.0,155.9813333333333,-57.78256666666667,0.73,6.5,1.732990720095785e-15,0.18276329443173897,1.0,1.0,,16.724,,3,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102354.5-574705,0.0007128514056224,0.0011546184738955,0.0033835341365461,0.0010341365461847,0.034508032128514,0.9555923694779116,0.0026512300173755,0.003774043691313,0.0068213005111309,0.0034195476143583,0.0396195339839896,0.0423452014096063,0.003504016064257,0.0001104417670682,0.0064715056876331,0.0010456184751621,YSO,0.9555923694779116,0.0423452014096063,1.0,155.97729166666662,-57.78487777777777,0.74,6.44,4.07057995130303e-15,0.5503760947083518,0.995,0.705,20.933115,15.641,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102417.3-575140,0.0007730923694779,0.0022389558232931,0.0166967871485943,0.0263855421686747,0.038293172690763,0.902218875502008,0.0028890225217463,0.0049017614016032,0.0153233959039444,0.0211714217116776,0.0369774940865236,0.0496135445635702,0.0112951807228915,0.0020983935742971,0.0145079848701476,0.0052202117277108,YSO,0.902218875502008,0.0496135445635702,1.0,156.07233333333332,-57.86130833333333,0.97,9.37,1.1095282120921175e-14,0.6655006991431724,1.0,0.992,18.31723,13.85,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102416.1-575156,0.0094979919678714,0.1875317938420348,0.0865963855421686,0.0045281124497991,0.0015160642570281,0.3093273092369478,0.0164331750491166,0.0989810825925611,0.0413875147705484,0.0078091695137111,0.0040301306102365,0.0988008468276363,0.3233316599732262,0.0776706827309236,0.1280862770084656,0.0617381891859125,LMXB,0.3233316599732262,0.1280862770084656,0.0,156.067375,-57.86563888888889,1.21,6.38,2.960491642745285e-15,0.532398558524864,1.0,0.678,19.629097,,,3,conf,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102356.3-574740,0.0014859437751004,0.1143072289156626,0.1328514056224899,0.007289156626506,0.0376807228915662,0.5152911646586346,0.0040101383092291,0.0541361765922933,0.062753021573588,0.0098878496522394,0.0221777304637361,0.0807017934097299,0.1601255020080321,0.030968875502008,0.0665809615011761,0.0284585572816565,YSO,0.5152911646586346,0.0807017934097299,1.0,155.98479166666664,-57.79466388888888,0.73,7.3,2.2995109208079e-15,-0.3562354674940691,0.11,0.795,18.347137,14.838,,6,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
2CXO J102321.2-574200,1.004016064257028e-05,0.0004919678714859,0.1506626506024096,0.0025301204819277,0.807058232931727,0.0372389558232931,0.0003168621252622,0.0023422996351611,0.1147764383687938,0.0061980785144996,0.1301544525943721,0.0297579367988892,0.0019779116465863,3.012048192771084e-05,0.0056179463026556,0.0005482694432981,LM-STAR,0.807058232931727,0.1301544525943721,1.0,155.83874999999998,-57.70023611111112,0.96,7.77,4.7376459071551766e-15,-0.8390286264316074,0.621,0.417,10.570132,9.08,,8,,284.193115,-0.399714,19.960439999999988,extent,J1023-575,
